date,trail_name,trail_latitude,trail_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precip_1d,precip_3d,precip_7d,mean_temp_3d,mean_temp_7d,freeze_thaw,freeze_thaw_3d,freeze_thaw_7d,snowfall_3d,snowfall_7d,days_since_precip,distance_miles,minimum_elevation_feet,maximum_elevation_feet,elevation_gain_feet,elevation_loss_feet,elevation_range_feet,sample_count
2025-04-24,Armstrong,40.6520798,-111.52831220000002,49.8,33.6,40.6,0.413,0.161,1.764,0.413,0.6810000000000009,0.7840000000000003,41.133333333333326,35.68571428571429,0,1.0,5.0,2.453000000000002,3.1700000000000004,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-04-24,Big Easy,40.68756230000001,-111.4890656,54.8,33.8,42.2,0.335,0.15,1.295,0.335,0.3700000000000001,0.5160000000000003,42.800000000000004,38.17142857142857,0,1.0,5.0,1.2950000000000004,2.149000000000001,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-04-24,CMG,40.64492680000001,-111.5159166,47.6,31.4,38.3,0.413,0.161,1.764,0.413,0.6810000000000009,0.7840000000000003,38.833333333333336,33.4,1,2.0,5.0,2.453000000000002,3.1700000000000004,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-04-24,Cyn City,40.62087939999999,-111.5211681,45.0,28.8,35.7,0.413,0.161,1.764,0.413,0.6810000000000009,0.7840000000000003,36.23333333333332,30.828571428571426,1,3.0,6.0,2.453000000000002,3.1700000000000004,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-04-24,Empire Link,40.624661,-111.5080778,49.9,30.0,38.3,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,38.1,32.871428571428574,1,2.0,5.0,0.8000000000000026,1.102999999999999,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-04-24,Flagstaff Loop,40.60789630000001,-111.4971378,46.9,26.9,35.2,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,35.0,29.78571428571429,1,3.0,6.0,0.8000000000000026,1.102999999999999,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-04-24,Jenni's Trail upper,40.6395667,-111.5112078,51.3,31.3,39.6,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,39.39999999999998,34.18571428571429,1,2.0,6.0,0.8000000000000026,1.102999999999999,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-04-24,Keystone Trail,40.62398249999998,-111.5280761,43.9,28.5,35.8,0.457,0.016,3.087,0.457,0.6579999999999995,0.7480000000000001,37.300000000000004,31.057142857142853,1,2.0,5.0,4.3000000000000025,4.962,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-04-24,Lost Prospector,40.65901600000001,-111.490176,54.0,33.1,41.4,0.335,0.15,1.295,0.335,0.3700000000000001,0.5160000000000003,42.03333333333334,37.41428571428571,0,1.0,5.0,1.2950000000000004,2.149000000000001,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-04-24,Mid-Mountain Trail,40.62806400000001,-111.51399,46.4,30.2,37.1,0.413,0.161,1.764,0.413,0.6810000000000009,0.7840000000000003,37.633333333333326,32.2,1,2.0,5.0,2.453000000000002,3.1700000000000004,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-04-24,Mother Urban,40.63643319999999,-111.5009833,51.3,31.3,39.6,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,39.39999999999998,34.18571428571429,1,2.0,6.0,0.8000000000000026,1.102999999999999,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-04-24,Rambler,40.69544569999999,-111.4874682,54.9,33.9,42.2,0.335,0.15,1.295,0.335,0.3700000000000001,0.5160000000000003,42.83333333333334,38.228571428571435,0,1.0,5.0,1.2950000000000004,2.149000000000001,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-04-24,Ripple Trail,40.63461739999999,-111.47774560000002,51.3,31.3,39.6,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,39.39999999999998,34.18571428571429,1,2.0,6.0,0.8000000000000026,1.102999999999999,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-04-24,Round Valley Express,40.68866779999999,-111.4899257,54.7,33.7,42.0,0.335,0.15,1.295,0.335,0.3700000000000001,0.5160000000000003,42.63333333333333,38.028571428571425,0,1.0,5.0,1.2950000000000004,2.149000000000001,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-04-24,Solamere,40.65173099999999,-111.472688,52.1,30.3,39.3,0.602,0.315,2.012,0.602,0.6019999999999999,0.6849999999999999,41.1,37.042857142857144,1,3.0,7.0,2.012,2.233,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-04-24,Spiro Trail,40.64795199999999,-111.524792,47.6,31.4,38.3,0.413,0.161,1.764,0.413,0.6810000000000009,0.7840000000000003,38.833333333333336,33.4,1,2.0,5.0,2.453000000000002,3.1700000000000004,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-04-24,Tidal Wave,40.61150069999999,-111.4904225,48.4,28.5,36.8,0.303,0.201,0.717,0.303,0.4290000000000003,0.47299999999999964,36.6,31.37142857142857,1,3.0,6.0,0.8000000000000026,1.102999999999999,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-04-25,9K Trail,40.6156847,-111.5370738,45.9,29.3,37.7,0.028,0.012,0.11,0.028,0.6859999999999995,0.7450000000000001,36.93333333333334,32.72857142857143,1,3.0,6.0,4.410000000000002,4.824,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-04-25,Apex,40.6249077,-111.5331572,46.4,29.8,38.3,0.028,0.012,0.11,0.028,0.6859999999999995,0.7450000000000001,37.46666666666667,33.3,1,3.0,6.0,4.410000000000002,4.824,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-04-25,Armstrong,40.6520798,-111.52831220000002,54.0,32.0,42.6,0.008,0.008,0.0,0.008,0.6890000000000008,0.7640000000000001,41.96666666666666,38.314285714285724,0,0.0,4.0,2.453000000000002,2.9770000000000003,1,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-04-25,Big Easy,40.68756230000001,-111.4890656,61.0,30.2,44.7,0.02,0.02,0.0,0.02,0.3900000000000002,0.4490000000000004,43.46666666666667,40.728571428571435,1,1.0,5.0,1.2950000000000004,1.5430000000000008,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-04-25,CMG,40.64492680000001,-111.5159166,51.8,29.8,40.4,0.008,0.008,0.0,0.008,0.6890000000000008,0.7640000000000001,39.70000000000001,36.042857142857144,1,2.0,6.0,2.453000000000002,2.9770000000000003,1,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-04-25,Cyn City,40.62087939999999,-111.5211681,49.2,27.2,37.8,0.008,0.008,0.0,0.008,0.6890000000000008,0.7640000000000001,37.09999999999999,33.45714285714286,1,3.0,7.0,2.453000000000002,2.9770000000000003,1,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-04-25,Empire Link,40.624661,-111.5080778,53.6,33.3,42.8,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,40.266666666666666,35.84285714285714,0,1.0,5.0,0.8000000000000026,0.9379999999999991,1,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-04-25,Flagstaff Loop,40.60789630000001,-111.4971378,50.6,30.2,39.7,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,37.166666666666664,32.75714285714286,1,3.0,7.0,0.8000000000000026,0.9379999999999991,1,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-04-25,Jenni's Trail upper,40.6395667,-111.5112078,55.0,34.6,44.1,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,41.56666666666665,37.15714285714286,0,1.0,5.0,0.8000000000000026,0.9379999999999991,1,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-04-25,Keystone Trail,40.62398249999998,-111.5280761,47.2,30.6,39.1,0.028,0.012,0.11,0.028,0.6859999999999995,0.7450000000000001,38.266666666666666,34.1,1,2.0,6.0,4.410000000000002,4.824,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-04-25,Lost Prospector,40.65901600000001,-111.490176,60.2,29.5,43.9,0.02,0.02,0.0,0.02,0.3900000000000002,0.4490000000000004,42.699999999999996,39.957142857142856,1,1.0,5.0,1.2950000000000004,1.5430000000000008,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-04-25,Mid-Mountain Trail,40.62806400000001,-111.51399,50.6,28.5,39.2,0.008,0.008,0.0,0.008,0.6890000000000008,0.7640000000000001,38.49999999999999,34.84285714285714,1,2.0,6.0,2.453000000000002,2.9770000000000003,1,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-04-25,Mother Urban,40.63643319999999,-111.5009833,55.0,34.6,44.1,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,41.56666666666665,37.15714285714286,0,1.0,5.0,0.8000000000000026,0.9379999999999991,1,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-04-25,Rambler,40.69544569999999,-111.4874682,61.1,30.3,44.8,0.02,0.02,0.0,0.02,0.3900000000000002,0.4490000000000004,43.53333333333334,40.785714285714285,1,1.0,5.0,1.2950000000000004,1.5430000000000008,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-04-25,Ripple Trail,40.63461739999999,-111.47774560000002,55.0,34.6,44.1,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,41.56666666666665,37.15714285714286,0,1.0,5.0,0.8000000000000026,0.9379999999999991,1,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-04-25,Round Valley Express,40.68866779999999,-111.4899257,60.9,30.1,44.6,0.02,0.02,0.0,0.02,0.3900000000000002,0.4490000000000004,43.333333333333336,40.58571428571429,1,1.0,5.0,1.2950000000000004,1.5430000000000008,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-04-25,Solamere,40.65173099999999,-111.472688,59.1,28.9,44.2,0.0,0.0,0.0,0.0,0.602,0.6649999999999999,42.13333333333333,39.5,1,3.0,7.0,2.012,2.095,1,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-04-25,Spiro Trail,40.64795199999999,-111.524792,51.8,29.8,40.4,0.008,0.008,0.0,0.008,0.6890000000000008,0.7640000000000001,39.70000000000001,36.042857142857144,1,2.0,6.0,2.453000000000002,2.9770000000000003,1,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-04-25,Tidal Wave,40.61150069999999,-111.4904225,52.1,31.8,41.3,0.0,0.0,0.0,0.0,0.4250000000000003,0.4489999999999996,38.76666666666667,34.34285714285714,1,3.0,7.0,0.8000000000000026,0.9379999999999991,1,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-04-26,9K Trail,40.6156847,-111.5370738,47.6,28.9,38.5,0.0,0.0,0.0,0.0,0.4849999999999995,0.7450000000000001,36.900000000000006,35.5,1,3.0,7.0,3.197000000000002,4.824,1,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-04-26,Apex,40.6249077,-111.5331572,48.1,29.4,39.0,0.0,0.0,0.0,0.0,0.4849999999999995,0.7450000000000001,37.43333333333334,36.05714285714286,1,3.0,7.0,3.197000000000002,4.824,1,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-04-26,Armstrong,40.6520798,-111.52831220000002,54.0,32.9,43.7,0.0,0.0,0.0,0.0,0.4210000000000009,0.7640000000000001,42.3,40.67142857142857,0,0.0,3.0,1.764000000000002,2.9770000000000003,2,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-04-26,Big Easy,40.68756230000001,-111.4890656,62.3,35.6,48.4,0.012,0.012,0.0,0.012,0.3670000000000002,0.4610000000000004,45.1,43.08571428571429,0,1.0,4.0,1.2950000000000004,1.5430000000000006,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-04-26,CMG,40.64492680000001,-111.5159166,51.7,30.7,41.5,0.0,0.0,0.0,0.0,0.4210000000000009,0.7640000000000001,40.06666666666667,38.4,1,3.0,6.0,1.764000000000002,2.9770000000000003,2,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-04-26,Cyn City,40.62087939999999,-111.5211681,49.1,28.1,38.9,0.0,0.0,0.0,0.0,0.4210000000000009,0.7640000000000001,37.46666666666665,35.81428571428571,1,3.0,7.0,1.764000000000002,2.9770000000000003,2,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-04-26,Empire Link,40.624661,-111.5080778,56.4,31.7,44.2,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,41.766666666666666,38.57142857142857,1,2.0,5.0,0.7170000000000026,0.9379999999999991,2,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-04-26,Flagstaff Loop,40.60789630000001,-111.4971378,53.3,28.6,41.1,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,38.666666666666664,35.48571428571429,1,3.0,7.0,0.7170000000000026,0.9379999999999991,2,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-04-26,Jenni's Trail upper,40.6395667,-111.5112078,57.7,33.0,45.5,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,43.06666666666664,39.885714285714286,0,1.0,4.0,0.7170000000000026,0.9379999999999991,2,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-04-26,Keystone Trail,40.62398249999998,-111.5280761,49.0,30.2,39.8,0.0,0.0,0.0,0.0,0.4849999999999995,0.7450000000000001,38.233333333333334,36.857142857142854,1,3.0,6.0,3.197000000000002,4.824,1,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-04-26,Lost Prospector,40.65901600000001,-111.490176,61.6,34.9,47.6,0.012,0.012,0.0,0.012,0.3670000000000002,0.4610000000000004,44.300000000000004,42.300000000000004,0,1.0,4.0,1.2950000000000004,1.5430000000000006,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-04-26,Mid-Mountain Trail,40.62806400000001,-111.51399,50.5,29.4,40.3,0.0,0.0,0.0,0.0,0.4210000000000009,0.7640000000000001,38.86666666666665,37.199999999999996,1,3.0,6.0,1.764000000000002,2.9770000000000003,2,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-04-26,Mother Urban,40.63643319999999,-111.5009833,57.7,33.0,45.5,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,43.06666666666664,39.885714285714286,0,1.0,4.0,0.7170000000000026,0.9379999999999991,2,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-04-26,Rambler,40.69544569999999,-111.4874682,62.4,35.7,48.4,0.012,0.012,0.0,0.012,0.3670000000000002,0.4610000000000004,45.13333333333335,43.128571428571426,0,1.0,4.0,1.2950000000000004,1.5430000000000006,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-04-26,Ripple Trail,40.63461739999999,-111.47774560000002,57.7,33.0,45.5,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,43.06666666666664,39.885714285714286,0,1.0,4.0,0.7170000000000026,0.9379999999999991,2,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-04-26,Round Valley Express,40.68866779999999,-111.4899257,62.2,35.5,48.2,0.012,0.012,0.0,0.012,0.3670000000000002,0.4610000000000004,44.93333333333334,42.92857142857143,0,1.0,4.0,1.2950000000000004,1.5430000000000006,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-04-26,Solamere,40.65173099999999,-111.472688,62.3,36.0,48.1,0.004,0.004,0.0,0.004,0.606,0.6689999999999999,43.86666666666667,42.0,0,2.0,6.0,2.012,2.095,2,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-04-26,Spiro Trail,40.64795199999999,-111.524792,51.7,30.7,41.5,0.0,0.0,0.0,0.0,0.4210000000000009,0.7640000000000001,40.06666666666667,38.4,1,3.0,6.0,1.764000000000002,2.9770000000000003,2,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-04-26,Tidal Wave,40.61150069999999,-111.4904225,54.9,30.2,42.7,0.0,0.0,0.0,0.0,0.3030000000000003,0.4489999999999996,40.26666666666667,37.07142857142857,1,3.0,7.0,0.7170000000000026,0.9379999999999991,2,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-04-27,9K Trail,40.6156847,-111.5370738,34.9,19.4,28.6,0.122,0.0,0.854,0.122,0.14999999999999944,0.8470000000000001,34.93333333333334,35.07142857142857,1,3.0,7.0,0.9640000000000017,5.54,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-04-27,Apex,40.6249077,-111.5331572,35.5,19.9,29.1,0.122,0.0,0.854,0.122,0.14999999999999944,0.8470000000000001,35.46666666666667,35.614285714285714,1,3.0,7.0,0.9640000000000017,5.54,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-04-27,Armstrong,40.6520798,-111.52831220000002,42.5,27.5,35.6,0.008,0.0,0.055,0.008,0.01600000000000089,0.7600000000000001,40.633333333333326,40.42857142857143,1,1.0,3.0,0.055000000000002,2.9490000000000007,3,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-04-27,Big Easy,40.68756230000001,-111.4890656,48.0,31.4,39.7,0.004,0.004,0.0,0.004,0.036000000000000115,0.46500000000000036,44.26666666666667,43.08571428571429,1,2.0,4.0,0.0,1.5430000000000006,1,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-04-27,CMG,40.64492680000001,-111.5159166,40.3,25.3,33.4,0.008,0.0,0.055,0.008,0.01600000000000089,0.7600000000000001,38.43333333333334,38.17142857142857,1,3.0,6.0,0.055000000000002,2.9490000000000007,3,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-04-27,Cyn City,40.62087939999999,-111.5211681,37.7,22.7,30.8,0.008,0.0,0.055,0.008,0.01600000000000089,0.7600000000000001,35.83333333333332,35.58571428571428,1,3.0,7.0,0.055000000000002,2.9490000000000007,3,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-04-27,Empire Link,40.624661,-111.5080778,41.7,28.2,35.1,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,40.699999999999996,38.771428571428565,1,2.0,5.0,0.08300000000000267,0.910999999999999,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-04-27,Flagstaff Loop,40.60789630000001,-111.4971378,38.6,25.1,32.1,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,37.633333333333326,35.68571428571429,1,3.0,7.0,0.08300000000000267,0.910999999999999,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-04-27,Jenni's Trail upper,40.6395667,-111.5112078,43.0,29.5,36.5,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,42.03333333333331,40.08571428571428,1,1.0,4.0,0.08300000000000267,0.910999999999999,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-04-27,Keystone Trail,40.62398249999998,-111.5280761,36.3,20.7,29.9,0.122,0.0,0.854,0.122,0.14999999999999944,0.8470000000000001,36.26666666666667,36.41428571428572,1,3.0,6.0,0.9640000000000017,5.54,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-04-27,Lost Prospector,40.65901600000001,-111.490176,47.3,30.6,39.0,0.004,0.004,0.0,0.004,0.036000000000000115,0.46500000000000036,43.5,42.314285714285724,1,2.0,4.0,0.0,1.5430000000000006,1,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-04-27,Mid-Mountain Trail,40.62806400000001,-111.51399,39.1,24.0,32.1,0.008,0.0,0.055,0.008,0.01600000000000089,0.7600000000000001,37.19999999999999,36.957142857142856,1,3.0,6.0,0.055000000000002,2.9490000000000007,3,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-04-27,Mother Urban,40.63643319999999,-111.5009833,43.0,29.5,36.5,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,42.03333333333331,40.08571428571428,1,1.0,4.0,0.08300000000000267,0.910999999999999,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-04-27,Rambler,40.69544569999999,-111.4874682,48.1,31.5,39.8,0.004,0.004,0.0,0.004,0.036000000000000115,0.46500000000000036,44.333333333333336,43.128571428571426,1,2.0,4.0,0.0,1.5430000000000006,1,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-04-27,Ripple Trail,40.63461739999999,-111.47774560000002,43.0,29.5,36.5,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,42.03333333333331,40.08571428571428,1,1.0,4.0,0.08300000000000267,0.910999999999999,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-04-27,Round Valley Express,40.68866779999999,-111.4899257,47.9,31.3,39.6,0.004,0.004,0.0,0.004,0.036000000000000115,0.46500000000000036,44.13333333333335,42.92857142857143,1,2.0,4.0,0.0,1.5430000000000006,1,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-04-27,Solamere,40.65173099999999,-111.472688,45.9,31.4,38.7,0.0,0.0,0.0,0.0,0.004,0.6339999999999999,43.666666666666664,41.957142857142856,1,2.0,6.0,0.0,2.067,3,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-04-27,Spiro Trail,40.64795199999999,-111.524792,40.3,25.3,33.4,0.008,0.0,0.055,0.008,0.01600000000000089,0.7600000000000001,38.43333333333334,38.17142857142857,1,3.0,6.0,0.055000000000002,2.9490000000000007,3,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-04-27,Tidal Wave,40.61150069999999,-111.4904225,40.2,26.7,33.6,0.012,0.0,0.083,0.012,0.012000000000000333,0.4449999999999997,39.20000000000001,37.27142857142858,1,3.0,7.0,0.08300000000000267,0.910999999999999,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-04-28,9K Trail,40.6156847,-111.5370738,35.6,18.4,26.9,0.161,0.0,1.13,0.161,0.2829999999999995,0.9690000000000001,31.333333333333332,34.22857142857143,1,3.0,7.0,1.9840000000000018,6.394,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-04-28,Apex,40.6249077,-111.5331572,36.2,18.9,27.4,0.161,0.0,1.13,0.161,0.2829999999999995,0.9690000000000001,31.833333333333332,34.75714285714285,1,3.0,7.0,1.9840000000000018,6.394,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-04-28,Armstrong,40.6520798,-111.52831220000002,43.3,24.3,33.9,0.11,0.004,0.772,0.11,0.11800000000000088,0.8070000000000002,37.73333333333333,39.885714285714286,1,2.0,3.0,0.8270000000000021,3.2800000000000002,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-04-28,Big Easy,40.68756230000001,-111.4890656,49.7,28.0,38.0,0.094,0.024,0.496,0.094,0.11000000000000011,0.5000000000000004,42.03333333333334,42.74285714285714,1,2.0,4.0,0.49600000000000044,1.7910000000000008,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-04-28,CMG,40.64492680000001,-111.5159166,41.1,22.0,31.7,0.11,0.004,0.772,0.11,0.11800000000000088,0.8070000000000002,35.53333333333334,37.642857142857146,1,3.0,6.0,0.8270000000000021,3.2800000000000002,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-04-28,Cyn City,40.62087939999999,-111.5211681,38.5,19.4,29.1,0.11,0.004,0.772,0.11,0.11800000000000088,0.8070000000000002,32.93333333333332,35.04285714285714,1,3.0,7.0,0.8270000000000021,3.2800000000000002,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-04-28,Empire Link,40.624661,-111.5080778,39.8,25.1,32.4,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,37.23333333333334,38.4,1,3.0,5.0,0.6620000000000026,1.4619999999999989,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-04-28,Flagstaff Loop,40.60789630000001,-111.4971378,36.7,22.0,29.3,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,34.166666666666664,35.31428571428572,1,3.0,7.0,0.6620000000000026,1.4619999999999989,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-04-28,Jenni's Trail upper,40.6395667,-111.5112078,41.1,26.4,33.7,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,38.56666666666665,39.714285714285715,1,2.0,4.0,0.6620000000000026,1.4619999999999989,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-04-28,Keystone Trail,40.62398249999998,-111.5280761,37.0,19.7,28.2,0.161,0.0,1.13,0.161,0.2829999999999995,0.9690000000000001,32.63333333333333,35.55714285714286,1,3.0,6.0,1.9840000000000018,6.394,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-04-28,Lost Prospector,40.65901600000001,-111.490176,49.0,27.2,37.2,0.094,0.024,0.496,0.094,0.11000000000000011,0.5000000000000004,41.26666666666667,41.971428571428575,1,2.0,4.0,0.49600000000000044,1.7910000000000008,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-04-28,Mid-Mountain Trail,40.62806400000001,-111.51399,39.9,20.8,30.5,0.11,0.004,0.772,0.11,0.11800000000000088,0.8070000000000002,34.29999999999999,36.42857142857143,1,3.0,6.0,0.8270000000000021,3.2800000000000002,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-04-28,Mother Urban,40.63643319999999,-111.5009833,41.1,26.4,33.7,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,38.56666666666665,39.714285714285715,1,2.0,4.0,0.6620000000000026,1.4619999999999989,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-04-28,Rambler,40.69544569999999,-111.4874682,49.8,28.0,38.1,0.094,0.024,0.496,0.094,0.11000000000000011,0.5000000000000004,42.100000000000016,42.800000000000004,1,2.0,4.0,0.49600000000000044,1.7910000000000008,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-04-28,Ripple Trail,40.63461739999999,-111.47774560000002,41.1,26.4,33.7,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,38.56666666666665,39.714285714285715,1,2.0,4.0,0.6620000000000026,1.4619999999999989,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-04-28,Round Valley Express,40.68866779999999,-111.4899257,49.6,27.8,37.9,0.094,0.024,0.496,0.094,0.11000000000000011,0.5000000000000004,41.900000000000006,42.6,1,2.0,4.0,0.49600000000000044,1.7910000000000008,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-04-28,Solamere,40.65173099999999,-111.472688,49.2,27.4,37.2,0.071,0.031,0.276,0.071,0.075,0.6769999999999999,41.333333333333336,41.642857142857146,1,2.0,6.0,0.276,2.2880000000000003,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-04-28,Spiro Trail,40.64795199999999,-111.524792,41.1,22.0,31.7,0.11,0.004,0.772,0.11,0.11800000000000088,0.8070000000000002,35.53333333333334,37.642857142857146,1,3.0,6.0,0.8270000000000021,3.2800000000000002,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-04-28,Tidal Wave,40.61150069999999,-111.4904225,38.3,23.6,30.8,0.091,0.008,0.579,0.091,0.10300000000000033,0.5319999999999997,35.7,36.885714285714286,1,3.0,7.0,0.6620000000000026,1.4619999999999989,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-04-29,9K Trail,40.6156847,-111.5370738,40.5,22.5,31.7,0.031,0.0,0.22,0.031,0.31399999999999945,1.0000000000000002,29.066666666666666,33.78571428571429,1,3.0,7.0,2.204000000000002,6.614,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
