u,v,key,osmid,trail_name,highway,length_meters,length_miles
4984146500,4984146525,0,509133071,Freemason,path,1437.8044953218002,0.8934102934623053
4984146525,4985467235,0,302251013,Lost Prospector,path,5.791150154162956,0.0035984538757176565
4985467235,4985467258,0,302251013,Lost Prospector,path,211.9620434850399,0.13170710766936086
4985467235,4985467258,1,509297832,Lower Masonic,path,320.2749185992391,0.19900960801372428
4985467306,4985467837,0,368565996,Lost Prospector,path,490.1232086403144,0.3045484424960197
4985467306,4985467836,0,"[509297836, 1103954335]",Full Steam Billy,"['path', 'track']",543.0057390436597,0.33740812346127347
4985467836,10102156411,0,1103954336,Powerline Service Road,track,406.54130286542204,0.25261305405520634
4985467836,4985467837,0,1103954336,Powerline Service Road,track,38.468284944814656,0.023903084079484965
4985467837,10102156398,0,1103954336,Powerline Service Road,track,182.0599753650073,0.11312682395125423
4996335573,6247320626,0,988775666,Equestrian,track,256.81964122823706,0.15958032665995403
4996335573,10608855952,0,938142026,Rademan Ridge,path,156.8437527409112,0.09745818963559762
4996335573,8691262467,0,938142026,Rademan Ridge,path,38.773998970156256,0.024093045967895153
4996335573,10608855910,0,988775666,Equestrian,track,161.2987170800849,0.10022637613840478
4996335578,4996335741,0,510673529,La Dee Duh,path,195.80905766913648,0.12167010761474022
4996335578,4996335741,1,938142026,Rademan Ridge,path,145.4513131287852,0.09037925585131903
4996335578,4996335985,0,510673529,La Dee Duh,path,813.792011517479,0.5056669124298341
4996335611,4996336338,0,510673547,Quarry Road,path,57.22421264526925,0.035557477236233676
4996335611,4996335741,0,938142026,Rademan Ridge,path,648.4247169905485,0.402912439472573
4996335769,13120527758,0,364444504,Rambler,path,426.9635817425302,0.26530286982927836
4996335769,10919385291,0,364444504,Rambler,path,27.82079578656255,0.017287041046887767
4996335985,9139033781,0,510673529,La Dee Duh,path,508.2356168137111,0.31580297115701245
4996335993,9139033781,0,510673529,La Dee Duh,path,12.169528608295535,0.00756179450030294
4996335993,9139033719,0,988789991,Round Valley Express,path,121.56509166072127,0.07553704593966315
4996335993,13118698113,0,988789991,Round Valley Express,path,234.8534492119469,0.1459311677378776
4996336017,13117143648,0,988789990,Cammy's,path,227.38059342605527,0.14128775042878047
5056473968,5056473974,0,518568222,Gravel Road,track,327.26416999293855,0.20335252748507376
5056473968,5056474020,0,518568222,Gravel Road,track,308.19723972430614,0.19150488629174753
5056473974,5058219053,0,518568222,Gravel Road,track,375.6491249113609,0.2334175446090835
5056474000,9895874151,0,1079561224,TDS Ontario Bypass,path,218.4144667852444,0.1357164576282289
5056474006,9895874077,0,518350728,TDS Ontario Bypass,path,108.59040677126073,0.06747495052099534
5057861445,5057861446,0,1410277084,Gap to Deer Crest,path,19.057314548650773,0.01184166626193702
5057861446,11895879004,0,365438456,Deer Crest,path,337.04147682484086,0.20942786428808313
5057861449,5057861480,0,"[518521587, 369100751]",Village Trail / Pipeline,path,838.6564304962473,0.52111694609496
5057861496,5057861520,0,518521592,St. Regis Trail,path,339.6119298921059,0.2110250697750797
5057861496,5057861505,0,1410277085,Gap Bypass Trail,path,305.6071566501253,0.18989548328395006
5057861496,12958775113,0,1410277085,Gap Bypass Trail,path,282.50535549479406,0.17554068955723204
5057861505,12958756230,0,1103930228,Finns,path,518.4599704760234,0.3221560899820196
5057861513,5057861514,0,1103930195,St. Regis Trail,path,22.002475343772577,0.01367170433653251
5057861513,5057861520,0,1103930195,St. Regis Trail,path,147.08428295976037,0.09139393626207969
5057861520,5057861539,0,1103930195,St. Regis Trail,path,49.2154163373549,0.03058104192599898
5057861539,12958775267,0,1410280164,Gap Loop,path,1243.8335894507102,0.7728823604218303
5057861539,12958775193,0,1410280164,Gap Loop,path,512.9802996261055,0.318751180372938
5057861588,10768435111,0,1410280164,Gap Loop,path,61.48723160800013,0.038206394411636126
5057861588,12958775267,0,1410280164,Gap Loop,path,766.7236313270644,0.4764199769142361
5057861588,12958775109,0,1410280165,Gap Bypass Trail,path,18.151107215005524,0.011278575130615656
5057861597,12958779296,0,518521593,Solamere,path,353.4733220426935,0.21963813954175956
5057861599,5057861607,0,518521594,Solamere,path,295.29178116419644,0.18348580611988266
5057861751,10919385296,0,368624969,Fox Tail Trail,path,33.151517867948705,0.020599398182084568
5057861773,10102156413,0,302252595,Gambel Oak Trail,path,221.96634196001048,0.13792349054025146
5057894318,9894519959,0,518525830,Super G,path,568.5961430398141,0.353309263302199
5057894318,9894520354,0,1079370838,Super G Connect,path,72.03587155036513,0.044761015389105825
5057896251,8939371902,0,966240025,Holy Roller,path,6.6000639603513855,0.0041010896118862
5057896251,12958804184,0,966240025,Holy Roller,path,6.704328163451381,0.00416587638407412
5057896307,8939371851,0,518525913,To Deer Camp,path,39.18526732998175,0.02434859627896941
5057896311,5057896462,0,518525941,Deer Camp,path,249.54125371389554,0.1550577463326023
5057896462,5057896718,0,518525941,Deer Camp,path,201.51996809617663,0.12521870283555078
5057896484,13042245273,0,518525921,Flagstaff Loop,path,166.0746032626078,0.10319397422962885
5057896484,5057896486,0,518525921,Flagstaff Loop,path,108.85393433711089,0.06763869895877506
5057896484,5057896912,0,1076178718,Road to Ruby,path,529.509778842959,0.32902212258097646
5057896486,5057896501,0,518525921,Flagstaff Loop,path,682.8035096814586,0.424274430874604
5057896501,9894397551,0,1076178717,Flagstaff Loop,path,25.208962763459482,0.015664123247397375
5057896501,5057896625,0,1076178717,Flagstaff Loop,path,268.24706998268954,0.16668100168931535
5057896511,10101254469,0,1103861723,Flagstaff,path,22.473871806424448,0.013964616518546965
5057896517,9894397529,0,1076178717,Flagstaff Loop,path,317.0952121542594,0.1970338300290425
5057896625,9894397529,0,1076178717,Flagstaff Loop,path,37.71391799236241,0.02343434218685527
5057896625,10101254469,0,1103861724,Flagstaff Loop,path,46.87981881800486,0.029129768910813883
5057896718,13042245216,0,518525921,Flagstaff Loop,path,245.97256338751703,0.15284026496977465
5057896718,5057896832,0,518525941,Deer Camp,path,543.1138623117123,0.3374753081452519
5057896832,13260530590,0,518525941,Deer Camp,path,28.34403664075663,0.017612167840285627
5057896832,10101259453,0,1103861756,Deer Camp Cutoff,path,62.07054341903739,0.03856884756710647
5057896838,9216451097,0,518525926,Flagstaff Loop,path,17.78271389139983,0.011049666131914512
5057896838,13042245264,0,518525926,Flagstaff Loop,path,224.32872187249905,0.13939140536299202
5057896838,13260530590,0,518525941,Deer Camp,path,114.728490688163,0.07128897904249372
5057896885,9895874217,0,518525821,Tidal Wave,path,291.41405269425616,0.1810762973573432
5057896898,9894397572,0,1103861727,Trump,track,396.5115054927484,0.24638082690384927
5057896898,13260530592,0,518525821,Tidal Wave,path,148.70661025132304,0.09240200370543715
5057896912,9216451097,0,518525926,Flagstaff Loop,path,456.5678493723383,0.28369810890172537
5057896912,9894397577,0,518525926,Flagstaff Loop,path,171.53492018826057,0.10658685786771539
5058219053,5058219056,0,518568222,Gravel Road,track,80.8761155282336,0.050254088329302865
5058219056,9868843063,0,1103646547,Road to Ruby,path,325.5240883161748,0.20227129085899273
5058230223,12958765090,0,518568229,Corvair,path,102.35998851641256,0.06360354810184309
5058230223,5058230775,0,518568251,Corvair Connector,path,164.42956304818293,0.1021717936303133
5058230230,5058230775,0,518568227,Corvair (Upper),path,564.1696736673082,0.35055878275080293
5058230230,12958765090,0,518568229,Corvair,path,537.6007440094854,0.3340496152528517
5058230230,9868842835,0,1535281722,Corvair Access,path,39.689675547923926,0.024662021014726452
5058230263,5058230775,0,518568227,Corvair (Upper),path,456.9786103406242,0.2839533439343137
5058230263,9820827225,0,518568227,Corvair (Upper),path,134.53491878887013,0.08359612288539313
5058230292,9900434675,0,518568228,Empire Lodge,track,351.6845115285715,0.21852662421991287
5058230292,5058230298,0,1103600510,T&G,track,262.65305730422557,0.16320504336190744
5058230292,9900437949,0,1535281720,T&G,path,300.6286408906363,0.186801977010904
5058230303,9545908094,0,669258018,Io Trail (Middle),track,106.88930241049408,0.06641793327622564
5058230506,5058230508,0,1103646573,Sam's Trail,path,55.923581070149005,0.034749302243739684
5058230508,10099187287,0,302331630,Empire Link,path,521.4423633493169,0.3240092629974181
5058230558,9869072880,0,518568234,Speedbag,path,454.97402180092547,0.2827077503634558
5058230558,9869072944,0,518568253,Link,path,520.1728193196675,0.3232204049101171
5058230558,9881426712,0,1076183672,Little Chief,path,311.6610077376688,0.19365717195184423
5058230592,5058230594,0,302331628,Ontario Ridge Road,track,112.15797641408038,0.0696917355233439
5058230594,9898248958,0,302331628,Ontario Ridge Road,track,197.35653117721182,0.12263166307340868
5058230594,5058230718,0,518568237,Grave Digger,path,732.0922712444087,0.45490104741087595
5058230616,5058230617,0,309420640,Woodside Gulch,track,68.56309143896155,0.04260312987090488
5058230616,5058230725,0,1103646570,Mother Urban,path,72.58429145569146,0.04510178771952513
5058230616,10167373348,0,1103646570,Mother Urban,path,158.87123902819303,0.09871801120717076
5058230617,9898339930,0,309420640,Woodside Gulch,track,277.4022314521887,0.17236975528674334
5058230617,10167373348,0,1079917617,Grave Digger,path,117.1159521834552,0.07277247883824416
5058230624,10099187192,0,1079863777,4:20,path,578.5931764136135,0.3595211318485131
5058230624,10167373348,0,1079917617,Grave Digger,path,260.4025945400119,0.16180667063102225
5058230636,9898803440,0,302341119,Johns Trail,path,159.90373269224023,0.09935957302617726
5058230636,5058230648,0,302341119,Johns Trail,path,370.7978626818037,0.23040311001364758
5058230636,10099187192,0,1079891445,Johns Access,path,95.48392259718442,0.05933095882370979
5058230636,10099187210,0,1079891445,Johns Access,path,57.20778084064942,0.035547266986206444
5058230648,5058230683,0,518568241,King Road Connector,path,452.79089151495015,0.2813512160948499
5058230648,5058230649,0,518568241,King Road Connector,path,49.45111144829254,0.030727496078086808
5058230649,9898840059,0,702340529,Trestle,path,28.112429148157723,0.017468253616478344
5058230649,9898840059,1,1103646559,Sweeneys,path,56.290065617655316,0.034977025183960245
5058230649,5058230652,0,1103646562,Sweeneys,path,111.46531767440186,0.06926133733645626
5058230657,5058230659,1,518568238,Flat Cable,path,24.34242545510472,0.015125681926986847
5058230659,9898591208,0,518568238,Flat Cable,path,440.5433291225329,0.2737409336490725
5058230683,9898340025,0,1111162145,Mother Urban,path,59.9963417789633,0.03727999842107299
5058230683,10099187281,0,1111162145,Mother Urban,path,460.36008725100237,0.28605449627363844
5058230701,5058230725,0,518568243,Moosehouse,path,492.871439172103,0.30625611377810025
5058230718,10167373287,0,1103646570,Mother Urban,path,1912.6121527255918,1.1884420936267148
5058230718,5058230725,0,1103646570,Mother Urban,path,323.3284378032306,0.20090697688202808
5058230725,9898339936,0,1079863774,Moose Poop,path,378.1435980736517,0.23496753837194015
5058230737,9898339930,0,309420640,Woodside Gulch,track,267.43096117725776,0.16617389518788883
5058230737,9900483906,0,518568247,Daly Bypass,path,494.1210991123163,0.3070326164650418
5058230755,9900483906,0,518568247,Daly Bypass,path,50.291338905339295,0.031249589214822494
5058230756,10101254501,0,518350730,Team Big Bear,path,288.668747832882,0.1793704440025762
5058230756,9869032489,0,518525926,Flagstaff Loop,path,1089.7354086203811,0.6771301900776845
5058230756,9869032490,0,518525926,Flagstaff Loop,path,353.83640717598706,0.21986375018391782
5058230799,5058230824,0,1385467189,Black Forest,path,915.9460938080326,0.5691425163346262
5058230824,10655736055,0,1144883076,Cyn City,path,3735.672503304429,2.321239277186499
5058230824,5058230830,0,1103600521,Black Forest,path,341.1498063480491,0.21198066190202286
5058230830,5058230898,0,987605843,McConkeys,track,309.8931647640041,0.1925586852556098
5058230830,5058230874,0,987605843,McConkeys,track,438.39574133518033,0.2724064844652109
5058230830,9128711700,0,987605846,9K Trail,path,1003.1402734765164,0.6233224677113882
5058230830,9896425237,0,987605846,9K Trail,path,402.2703256386507,0.24995919184378895
5058230872,5058230874,0,987605845,Evil Empire,path,261.1060833799315,0.16224379833020874
5058230872,9545908079,0,1036092938,Empire Upper Access,track,88.7798601545245,0.05516524755088067
5058230874,9896425237,0,987605845,Evil Empire,path,356.40615579415544,0.22146051794653934
5058230898,9128711632,0,987605848,Stiff Upper Lip Access,path,22.188990772164544,0.013787599650643084
5058230898,9545984053,0,518568258,Evil Empire,path,1068.7493759145534,0.6640900739149327
5058230898,9128711641,0,1079849643,Evil Empire,path,221.4887363433671,0.13762672016881852
5058231153,9499107978,0,302345047,CMG,path,9.167891355767958,0.005696663582035884
5058231153,9499107979,0,518568261,Eagle Trail,path,11.526964860860975,0.0071625238984710385
5058231164,9499107979,0,518568261,Eagle Trail,path,582.518120410103,0.3619599789790766
5058404581,10043767651,0,1096852688,Perrier Pass,path,192.4285927024267,0.11956958406805922
5058404581,9128711412,0,1103600517,Apex,path,110.23735134086053,0.06849831443175637
5058404581,9183841715,0,1103600517,Apex,path,336.4385483285173,0.2090532218894887
5058404584,9128711412,0,1103600517,Apex,path,92.31722788261438,0.05736326595346574
5058406863,9900613486,0,518591517,H.A.M.,path,325.0540795979639,0.20197924098139608
5941576034,9898609234,0,302343850,Jenni's Trail upper,path,158.8994912208645,0.09873556630581434
5941576034,12876205927,0,629315104,Jenni's Trail,path,321.7612572688564,0.19993317604493285
5941576034,9898609224,0,702333592,CMG,path,267.1527229859961,0.1660010059912586
6247320626,13120527928,0,1138125456,Tim Man,path,688.5334060749271,0.4278348234280099
6247336197,13117143923,0,667242550,Seventy 101,path,98.453448279155,0.061176136537095235
6247336197,9139033878,0,667242551,PorcUclimb,path,1268.739095001176,0.7883579240989969
6247349611,13120550086,0,256662220,Valderoad,path,384.43243527581006,0.2388752406420318
6247349611,13120550156,0,667244116,Downward Dog,path,589.4367759872596,0.3662590322437338
6247349611,10286245612,0,1175104404,Valderoad,path,148.63769002754373,0.09235917866381813
6247349611,10287880813,0,667244116,Downward Dog,path,1451.2686153189334,0.9017765097573504
6349743885,9029207753,0,274287061,Shadow Lake,path,1164.1553750889288,0.7233726133685084
6595484319,6595484351,0,702333592,CMG,path,684.2254358159387,0.42515797481205925
6595484319,9898590944,0,702333592,CMG,path,290.06900145328103,0.1802405212641182
6595484319,9898591361,0,1036126454,Loose Moose,path,939.4554828228544,0.5837505734155373
6595484351,9898547749,0,702333592,CMG,path,445.1511401955994,0.2766040947091482
6595484351,9898547759,0,1036126453,First Time Return,path,22.354688519296072,0.013890559457329242
6595484351,9898547754,0,1103646554,CMG Access,path,18.438550112994903,0.011457183866839471
6595563369,10099187207,0,702340529,Trestle,path,22.1722420250231,0.013777192461663323
6835788479,6835823201,0,729738320,Dawns Trail,path,1398.6962192206854,0.8691095373150087
6835823201,9900613473,0,301715486,Armstrong,path,2392.685709809131,1.4867459721533314
7013165827,9898547866,0,240427892,Silver Spur,path,84.38789231337186,0.05243620525715562
7818338441,11057493639,0,1096837636,Ontario Mine Trailhead Access,path,363.1437681341599,0.22564707615908092
7986709148,7986709157,0,1036071253,Meadow Road,track,101.61460754056043,0.06314038983620682
7986709157,12434458503,0,1036071253,Meadow Road,track,76.52939270345567,0.04755315998534537
8192172496,9898350444,0,1080124233,Claim Jumper,track,7.880657462909967,0.004896813523342409
8192172496,9898350473,0,1080124233,Claim Jumper,track,18.350478459876275,0.011402458678738837
8691262408,10608855910,0,364444504,Rambler,path,197.62490217741453,0.12279842108176656
8691262408,8691262467,0,938142026,Rademan Ridge,path,359.538536038447,0.22340688879347545
8939371851,9894398311,0,966240025,Holy Roller,path,929.6871368461937,0.5776808046298328
8939371875,9894398116,0,36744565,Ontario Canyon,track,82.86865331660994,0.05149219391044421
8939371875,9894519959,0,36744565,Ontario Canyon,track,557.7481145035222,0.3465686108771786
8939371875,12120669630,0,966240025,Holy Roller,path,664.1311129042317,0.4126719414272099
8939371875,9894398314,0,966240025,Holy Roller,path,1211.9831799333351,0.7530914334867717
8939371886,10101651977,0,36744885,Naildriver,path,557.0379442331042,0.3461273315295575
8939371886,9895965774,0,966240025,Holy Roller,path,28.19976957732344,0.017522524443079564
8939371886,12120669623,0,36744885,Naildriver,path,109.8128764030489,0.0682345579335735
8939371981,9894520303,0,518525841,Twist and Shout,path,371.44722541602357,0.2308066053100043
8939371981,9894520354,0,518525855,Sunset,path,258.69817633877074,0.16074759426124602
8939372003,11895878495,0,1103930185,NCS,path,154.45029778455827,0.09597096567580224
8939372003,8939372176,0,966240032,Undertow Trail,path,70.5626538599261,0.0438456003563726
8939372003,11895872250,0,1103930185,NCS,path,189.68416910956213,0.1178642783081567
8939372145,11895879090,0,1281843746,Undertow Trail,path,586.9726712264611,0.3647279085307188
8939372145,11895879007,0,1281843748,Ripple Trail,path,547.9201999363947,0.340461827885396
8939372145,11895879006,0,1281843748,Ripple Trail,path,53.815360089020245,0.03343931445919595
8939372176,11895878446,0,1281829093,Deer Valley Service,track,68.02614731109585,0.042269488258008144
8939372176,11895872250,0,1281829093,Deer Valley Service,track,137.10036683260577,0.08519021839495208
8939372180,10101652038,0,1103896217,Old NCS Access,track,111.27151107754258,0.06914091150030234
8939372180,8939372182,0,1103896217,Old NCS Access,track,55.48789676620334,0.034478580568357876
9029207721,9029207753,0,975717852,Blazing Saddle,path,277.8417990935095,0.1726428899560998
9029207721,9128711412,0,987605846,9K Trail,path,2586.401541721699,1.6071154095840905
9128711412,13315833674,0,987605846,9K Trail,path,673.8470994633811,0.4187091755792305
9128711628,9128711638,0,987605846,9K Trail,path,12.008828296035578,0.0074619399556810585
9128711628,9896425227,0,1103583272,McConkeys,track,7.619556759516969,0.004734573067981095
9128711628,9545925068,0,987605846,9K Trail,path,763.9580749906013,0.4747015398762485
9128711632,9898209387,0,987605848,Stiff Upper Lip Access,path,50.04417400809786,0.031096008067944367
9128711632,9896425227,0,1103583272,McConkeys,track,237.47818935783565,0.14756210565164168
9128711638,9896425227,0,987605844,Stiff Upper Lip,path,12.142676411805642,0.007545109318955824
9128711638,9128711641,0,987605846,9K Trail,path,17.097095503465628,0.010623642616783998
9128711641,9896425237,0,987605846,9K Trail,path,23.666680662054162,0.01470579357928085
9128711760,9128711762,0,987605846,9K Trail,path,22.491909991365997,0.013975824927029893
9139024206,10286293268,0,256665242,Matt's Flat,path,200.96708504785707,0.12487515723664863
9139024206,10286293224,0,256665242,Matt's Flat,path,20.646661428473656,0.012829240627531253
9139033719,10286112007,0,988789991,Round Valley Express,path,175.7337018897597,0.1091958598595202
9139033878,10287880768,0,1125015885,PorcUclimb,path,11.808403916308862,0.007337402019896841
9139065761,10287880946,0,367557830,Rambler,path,575.7849872571393,0.35777620400432675
9139124394,13120527758,0,1103979610,Rambler,path,129.28317210732467,0.08033283878855277
9183841715,9183841741,0,1103600517,Apex,path,251.16542139536722,0.15606695734123172
9183841741,10043767651,0,274292134,Pioneer Ridge,track,251.23416962662634,0.1561096755116534
9216451097,13260530591,0,998171963,Holy Roller Access,path,89.72800200507908,0.05575439558296988
9499107977,9546183613,0,518350723,Mid-Mountain Trail,path,595.9097141569565,0.37028112955151693
9499107977,10098548063,0,518350723,Mid-Mountain Trail,path,27.06573556346695,0.01681786837585187
9499107977,9898350445,0,1464159580,Crescent Ridge,track,122.03050375563997,0.07582623960796446
9499107978,9499107979,0,1464159581,Crescent Ridge,track,6.13408594862601,0.003811544299184022
9545925068,13315833674,0,987605846,9K Trail,path,2154.568360060801,1.3387867106478173
9545984053,9898248882,0,518568258,Evil Empire,path,116.87285270395087,0.07262142382483228
9545984057,10098713536,0,1079868975,Thaynes Road,track,106.58132509433285,0.06622656504410049
9545984057,9898248882,0,1103583262,Link,track,26.606340512711153,0.016532413525455807
9546155400,9546183616,0,302343125,Steps,path,10.860336786267323,0.006748300416981903
9546155400,9546183620,0,302343125,Steps,path,34.11732246596438,0.021199521336621865
9546155400,9546183613,0,1036126451,Silver Queen,path,1541.8859199229087,0.9580834923564562
9546183613,9898609402,0,518350723,Mid-Mountain Trail,path,686.597671912675,0.4266320139837567
9546183616,9546183749,0,302343125,Steps,path,1572.4361700278143,0.9770665376872901
9546183620,9898395956,0,302343124,Thaynes Road,track,10.24912530945784,0.006368511212927652
9546183620,9896382028,0,1079868975,Thaynes Road,track,17.399158895921015,0.010811336107085257
9546183620,9898395957,0,1079868975,Thaynes Road,track,15.671988832189498,0.009738122385387772
9546183749,9546183763,0,302343125,Steps,path,19.424023500439944,0.01206952864051436
9546183763,9546183764,0,304758337,Steps Access,path,15.739800214401292,0.009780258424799975
9546183932,9898547809,0,1036126453,First Time Return,path,101.20755450130275,0.06288745880389944
9546183932,12876210370,0,1036126453,First Time Return,path,499.50266514952796,0.310376566569688
9546183948,9898548306,0,1036126453,First Time Return,path,232.5599931960504,0.14450608023893613
9546183948,9898547759,0,1036126453,First Time Return,path,222.49503572267972,0.1382520056138897
9868843063,9868843210,0,1103646547,Road to Ruby,path,24.69369967666391,0.015343953608839323
9868843063,12958784001,0,518568224,Payroll,path,552.3747892018897,0.34322978132822424
9868843068,9868843122,0,1368810677,Mid-Mountain Trail,path,29.163561079194434,0.018121396717665356
9868843071,9868843210,0,1103646547,Road to Ruby,path,489.53644186262204,0.30418384252379976
9868843071,9868843122,0,1368810677,Mid-Mountain Trail,path,258.50600710209403,0.16062818583354088
9868843122,9868843210,0,1103646546,Payroll,path,481.0962239396654,0.2989393342502693
9869032489,9869032490,0,1103861752,Ontario Loop Cutoff,path,66.011385509634,0.041017573315359546
9869032489,9894397572,0,518525926,Flagstaff Loop,path,56.40721170865123,0.03504981639018832
9869072831,9898248958,0,518568234,Speedbag,path,545.9011807382783,0.3392072675191123
9869072831,9869072880,0,518568234,Speedbag,path,270.63276287487224,0.16816340252604306
9869072880,9881426712,0,1076183673,Ore Cart,path,445.73710484047115,0.2769681962591411
9881426712,9881426916,0,1076183672,Little Chief,path,8.671124071535969,0.005387986702368151
9881426802,9881426823,0,518568232,Sam's Trail,path,217.64989144844884,0.13524137253964896
9881426802,13082857358,0,1103600508,Daly Canyon,track,307.28155393633057,0.19093590552195835
9881426823,9881426916,0,518568232,Sam's Trail,path,672.1133901044853,0.4176318985279004
9894397529,10101254469,0,1103861723,Flagstaff,path,24.853104487517733,0.015443003166207928
9894397551,9894397577,0,1103861754,Road to Ruby,path,97.6633273455725,0.0606851781505834
9894397572,9894397577,0,518525926,Flagstaff Loop,path,90.39370894307059,0.05616804669671033
9894398311,9894398314,0,966240025,Holy Roller,path,68.60539436876336,0.04262941569283096
9894398311,10101259453,0,998171963,Holy Roller Access,path,260.5929593853891,0.16192495786195438
9894398314,13260530592,0,518525821,Tidal Wave,path,469.9788090024175,0.2920312928761144
9894519948,9894520303,0,518525821,Tidal Wave,path,38.61623184830973,0.023995014023297522
9894519948,9894521563,0,1079370844,Silver Lake Road,track,360.66908570924596,0.22410937979030335
9894519948,9896180753,0,518525821,Tidal Wave,path,692.0631235069776,0.430028088157024
9894519959,9894521090,0,36744885,Naildriver,path,714.2678826130636,0.44382548579611547
9894519959,9894521090,1,1079370836,Tsunami,path,703.4033533847924,0.43707458031644714
9894520303,9894520318,0,518525821,Tidal Wave,path,23.688753214634616,0.014719508827593488
9894521090,12120669623,0,36744885,Naildriver,path,671.9533707060557,0.41753246708351704
9894521344,12120669697,0,518525873,Pedalers Inn,path,139.28110683145314,0.08654526740799552
9894521344,12958804184,0,518525873,Pedalers Inn,path,285.1480464014784,0.17718278155663325
9894521563,9896180753,0,518525860,Aspen Slalom,path,516.1005394741521,0.32069000752738513
9895874077,9895874130,0,518350728,TDS Ontario Bypass,path,40.66128555978152,0.025265751486184134
9895874112,9895874130,0,518350728,TDS Ontario Bypass,path,96.21627410615656,0.05978602095397662
9895874151,9895874168,0,1281829092,TDS Ontario Bypass,path,32.18930301249645,0.020001505590163726
9895874217,12958804102,0,1103896206,Naildriver (Lower),path,47.274412987813825,0.029374958360557982
9895874217,9895874389,0,1079561245,Mid-Mountain Trail,track,71.70662253731922,0.044556429537326525
9895874235,12958804102,0,1103896206,Naildriver (Lower),path,9.861330281891131,0.006127546554304817
9895874235,10101651968,0,36744885,Naildriver,path,13.317675726785218,0.008275220044182734
9895874235,12120669697,0,1079587674,Fireswamp,path,66.73541512812103,0.04146746446261398
9895874397,12958804102,0,1079561225,Izzy's Inferno (Dog Pound),path,182.10816742045563,0.11315676910620454
9895924749,10101652004,0,1103896214,Walk the Line,path,84.43698958196889,0.052466712885479355
9895924786,9895965774,0,1079587672,Twist & Shout,path,361.06797156279373,0.22435723596868892
9895965774,12120669630,0,966240025,Holy Roller,path,72.34994169678538,0.04495616953043313
9896217729,12958373856,0,1281843744,Ripple Trail,path,25.976840068245064,0.016141260083763983
9896217729,11895878448,0,1281843744,Ripple Trail,path,20.95539966402416,0.01302108167304452
9896382028,9898395956,0,"[1343884061, 1079868974]",Meadow Road / Thaynes Road,track,32.53748598778922,0.020217856460638135
9896425227,9898209387,0,987605844,Stiff Upper Lip,path,636.8470370094793,0.39571840265939373
9898209373,11573468561,0,518568259,Fat Lip,path,187.96268572504212,0.11679459812510073
9898209373,9898209387,0,987605844,Stiff Upper Lip,path,232.72221030945047,0.1446068772800908
9898248882,10655736055,0,518568253,Link,path,76.03369056633142,0.04724514495740588
9898248958,9900438141,0,302331628,Ontario Ridge Road,track,158.1222584068411,0.09825261622551866
9898350440,10098548055,0,1080124233,Claim Jumper,track,423.5008345284959,0.26315121846447737
9898350445,9898350473,0,1464159580,Crescent Ridge,track,581.7143322949395,0.3614605281996512
9898350468,9898350473,0,1343884061,Meadow Road,track,27.90830340897569,0.017341415762556475
9898395956,9898395957,0,1343884061,Meadow Road,track,18.504118665720217,0.011497926276619675
9898526052,9898526055,0,1079883746,Gotcha Cuttoff,track,25.959454994655708,0.01613045749986063
9898526112,9898526113,0,369488637,First Time,track,17.406942040886754,0.010816172329151974
9898527664,9898547754,0,369488636,Drift Road,track,37.811967846278115,0.023495267541481568
9898527664,9898590944,0,1079889707,Payday,track,438.6763851428455,0.2725808684425738
9898527664,9898609224,0,1079889708,Red Bull,path,293.13517736021197,0.18214575464301724
9898547749,9898547759,0,369488636,Drift Road,track,296.35046446599046,0.18414364142532016
9898547749,9898548237,0,369488636,Drift Road,track,215.126777506435,0.13367358222134917
9898547754,9898547759,0,369488636,Drift Road,track,27.190818218151,0.016895591134121108
9898547809,9898547813,0,1036126453,First Time Return,path,22.74250442752097,0.014131537090591551
9898547813,9898547866,0,240427892,Silver Spur,path,104.77666169273982,0.06510519919466554
9898547813,9898548233,0,240427892,Silver Spur,path,66.52012184198355,0.041333687416726037
9898547821,9898548233,0,240427892,Silver Spur,path,5.399365023574587,0.003355009882023102
9898547821,9898548232,0,1079885834,Jenni's Trail lower,path,11.305747380488802,0.007025065728948442
9898547973,12876205927,0,629315104,Jenni's Trail,path,333.67283036175957,0.20733468441909222
9898547973,9898548066,0,629315104,Jenni's Trail,path,527.682306287312,0.3278865837802931
9898547973,12876205926,0,1079883746,Gotcha Cuttoff,track,33.928353745378104,0.021082101617415607
9898548066,9898548306,0,629315104,Jenni's Trail,path,365.3607498812053,0.22702464475041093
9898548066,12876210370,0,1298662540,Seldom Seen,path,377.7731900584578,0.2347373775019249
9898548066,12876205926,0,1298662540,Seldom Seen,path,454.6900940478513,0.28253132583701884
9898548232,9898548233,0,629315104,Jenni's Trail,path,10.354539354766196,0.006434012463939466
9898548306,12876210370,0,1036126453,First Time Return,path,11.579098547285744,0.007194918269360524
9898557849,9898557868,0,1079889707,Payday,track,584.2634291071354,0.36304446352497377
9898557849,9898590944,0,1079889707,Payday,track,52.22332342650607,0.03245006874012397
9898557849,9898591361,0,1079889709,Payday,track,387.0073915199051,0.24047524427338413
9898557868,9898609234,0,302343850,Jenni's Trail upper,path,930.5614251180339,0.5782240621756652
9898557868,9898591173,0,302343850,Jenni's Trail upper,path,838.3664836046938,0.5209367814492699
9898557868,10098548091,0,1079889707,Payday,track,602.5359451253429,0.37439847858838315
9898590944,9898609224,0,702333592,CMG,path,260.01243770200114,0.16156423841142797
