date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precip_1d,precip_3d,precip_7d,mean_temp_3d,mean_temp_7d,freeze_thaw,freeze_thaw_3d,freeze_thaw_7d,snowfall_3d,snowfall_7d,days_since_precip
2024-11-17,36.0,13.6,23.5,0.0,0.0,0.0,0.0,0.19700000000000023,0.4649999999999998,25.833333333333325,29.771428571428572,1,2.0,6.0,1.3780000000000006,3.252000000000001,1
2024-11-18,31.4,12.1,24.5,0.102,0.0,0.717,0.102,0.2280000000000002,0.5669999999999998,24.166666666666657,27.900000000000002,0,1.0,5.0,1.5990000000000004,3.969000000000001,0
2024-11-19,23.9,11.9,16.1,0.004,0.0,0.028,0.004,0.10600000000000022,0.30299999999999977,21.366666666666656,25.928571428571427,0,1.0,4.0,0.7450000000000004,2.1230000000000007,1
2024-11-20,41.1,15.1,27.3,0.0,0.0,0.0,0.0,0.10600000000000022,0.30299999999999977,22.633333333333326,25.571428571428573,1,1.0,4.0,0.7450000000000004,2.1230000000000007,2
2024-11-21,46.3,28.3,35.3,0.0,0.0,0.0,0.0,0.004000000000000222,0.30299999999999977,26.233333333333324,25.814285714285713,1,2.0,4.0,0.028000000000000445,2.1230000000000007,3
2024-11-22,48.2,30.6,36.8,0.0,0.0,0.0,0.0,0.0,0.23199999999999976,33.133333333333326,26.857142857142858,1,3.0,4.0,0.0,1.627000000000001,4
2024-11-23,41.7,32.5,37.3,0.0,0.0,0.0,0.0,0.0,0.10599999999999977,36.46666666666666,28.685714285714287,0,2.0,4.0,0.0,0.7450000000000009,5
2024-11-24,33.0,12.3,25.6,0.303,0.0,2.122,0.303,0.3030000000000002,0.40899999999999975,33.23333333333333,28.985714285714288,1,2.0,4.0,2.1220000000000003,2.867000000000001,0
2024-11-25,35.8,11.8,23.2,0.039,0.0,0.276,0.039,0.3420000000000002,0.34599999999999975,28.699999999999992,28.8,1,2.0,5.0,2.3980000000000006,2.426000000000001,0
2024-11-26,33.9,25.7,30.5,0.657,0.0,4.602,0.657,0.9990000000000002,0.9989999999999998,26.433333333333326,30.857142857142858,1,3.0,6.0,7.000000000000001,7.000000000000002,0
2024-11-27,30.5,9.1,23.2,0.012,0.0,0.083,0.012,0.7080000000000002,1.0109999999999997,25.633333333333326,30.27142857142857,0,2.0,5.0,4.961000000000001,7.083000000000002,0
2024-11-28,31.4,10.7,18.7,0.0,0.0,0.0,0.0,0.6690000000000003,1.0109999999999997,24.133333333333326,27.9,0,1.0,4.0,4.685000000000001,7.083000000000002,1
2024-11-29,38.3,15.4,23.6,0.0,0.0,0.0,0.0,0.012000000000000222,1.0109999999999997,21.833333333333325,26.014285714285712,1,1.0,4.0,0.08300000000000089,7.083000000000002,2
2024-11-30,43.6,15.9,26.5,0.0,0.0,0.0,0.0,0.0,1.0109999999999997,22.933333333333326,24.47142857142857,1,2.0,5.0,0.0,7.083000000000002,3
2024-12-01,44.9,21.3,31.0,0.0,0.0,0.0,0.0,0.0,0.7079999999999999,27.033333333333328,25.24285714285714,1,3.0,5.0,0.0,4.961000000000002,4
2024-12-02,45.9,26.9,34.3,0.0,0.0,0.0,0.0,0.0,0.6689999999999998,30.599999999999994,26.82857142857143,1,3.0,5.0,0.0,4.685000000000002,5
2024-12-03,48.2,29.5,36.0,0.0,0.0,0.0,0.0,0.0,0.011999999999999778,33.76666666666666,27.614285714285717,1,3.0,5.0,0.0,0.08300000000000178,6
2024-12-04,44.2,28.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,34.599999999999994,29.08571428571429,1,3.0,6.0,0.0,0.0,7
2024-12-05,42.9,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83333333333333,30.985714285714284,1,3.0,7.0,0.0,0.0,8
2024-12-06,41.9,22.3,30.4,0.0,0.0,0.0,0.0,0.0,0.0,31.966666666666658,31.957142857142856,1,3.0,7.0,0.0,0.0,9
2024-12-07,42.4,22.7,30.6,0.0,0.0,0.0,0.0,0.0,0.0,30.999999999999996,32.542857142857144,1,3.0,7.0,0.0,0.0,10
2024-12-08,38.7,24.5,30.4,0.004,0.0,0.028,0.004,0.004000000000000222,0.003999999999999778,30.466666666666658,32.457142857142856,1,3.0,7.0,0.02800000000000089,0.028000000000001777,11
2024-12-09,24.4,12.5,18.7,0.028,0.0,0.22,0.028,0.03200000000000022,0.03199999999999978,26.566666666666663,30.228571428571428,0,2.0,6.0,0.2480000000000009,0.24800000000000177,0
2024-12-10,29.5,11.8,17.7,0.0,0.0,0.0,0.0,0.03200000000000022,0.03199999999999978,22.266666666666662,27.614285714285717,0,1.0,5.0,0.2480000000000009,0.24800000000000177,1
2024-12-11,39.6,14.8,25.6,0.0,0.0,0.0,0.0,0.028000000000000223,0.03199999999999978,20.66666666666666,26.485714285714288,1,1.0,5.0,0.2200000000000009,0.24800000000000177,2
2024-12-12,41.4,23.3,29.3,0.0,0.0,0.0,0.0,0.0,0.03199999999999978,24.199999999999992,26.099999999999998,1,2.0,5.0,0.0,0.24800000000000177,3
2024-12-13,31.1,18.0,23.6,0.15,0.0,1.047,0.15,0.15000000000000022,0.18199999999999977,26.16666666666666,25.12857142857143,0,2.0,4.0,1.0470000000000008,1.2950000000000017,0
2024-12-14,37.2,17.4,27.9,0.059,0.0,0.413,0.059,0.2090000000000002,0.24099999999999977,26.933333333333326,24.742857142857144,1,2.0,4.0,1.4600000000000009,1.7080000000000017,0
2024-12-15,29.6,12.6,22.7,0.083,0.0,0.579,0.083,0.2920000000000002,0.3199999999999998,24.73333333333333,23.642857142857142,0,1.0,3.0,2.0390000000000006,2.2590000000000017,0
2024-12-16,43.1,17.7,29.8,0.012,0.0,0.083,0.012,0.15400000000000022,0.3039999999999998,26.799999999999994,25.228571428571428,1,2.0,4.0,1.0750000000000008,2.1220000000000017,0
2024-12-17,33.2,17.9,28.0,0.024,0.004,0.138,0.024,0.11900000000000023,0.3279999999999998,26.83333333333333,26.7,1,2.0,5.0,0.8000000000000009,2.2600000000000016,0
2024-12-18,47.5,21.5,31.5,0.0,0.0,0.0,0.0,0.036000000000000226,0.32799999999999974,29.766666666666662,27.542857142857144,1,3.0,5.0,0.22100000000000092,2.2600000000000016,1
2024-12-19,47.6,24.6,33.8,0.0,0.0,0.0,0.0,0.024000000000000223,0.32799999999999974,31.099999999999994,28.185714285714287,1,3.0,5.0,0.1380000000000009,2.2600000000000016,2
2024-12-20,48.9,30.5,37.2,0.0,0.0,0.0,0.0,0.0,0.17799999999999977,34.166666666666664,30.12857142857143,1,3.0,6.0,0.0,1.2130000000000019,3
2024-12-21,47.0,31.6,36.6,0.0,0.0,0.0,0.0,0.0,0.11899999999999979,35.86666666666667,31.37142857142857,1,3.0,6.0,0.0,0.8000000000000018,4
2024-12-22,43.2,32.3,36.7,0.016,0.0,0.11,0.016,0.016000000000000222,0.05199999999999978,36.833333333333336,33.371428571428574,0,2.0,6.0,0.11000000000000089,0.3310000000000018,0
2024-12-23,38.5,23.3,31.6,0.012,0.0,0.083,0.012,0.028000000000000223,0.05199999999999978,34.96666666666666,33.628571428571426,1,2.0,6.0,0.1930000000000009,0.3310000000000018,0
2024-12-24,42.4,21.5,30.6,0.028,0.0,0.193,0.028,0.05600000000000022,0.05599999999999978,32.96666666666666,34.0,1,2.0,6.0,0.3860000000000009,0.3860000000000018,0
2024-12-25,32.0,19.5,28.4,0.201,0.0,1.406,0.201,0.24100000000000024,0.2569999999999998,30.2,33.55714285714286,0,2.0,5.0,1.6820000000000008,1.7920000000000016,0
2024-12-26,35.9,15.7,24.8,0.205,0.0,1.433,0.205,0.4340000000000002,0.46199999999999974,27.933333333333326,32.27142857142858,1,2.0,5.0,3.032000000000001,3.225000000000002,0
2024-12-27,33.3,19.2,26.6,0.74,0.004,5.154,0.74,1.1460000000000004,1.2019999999999997,26.599999999999994,30.75714285714286,1,2.0,5.0,7.993,8.379000000000001,0
2024-12-28,38.2,25.8,31.9,0.543,0.004,3.776,0.543,1.4880000000000002,1.7449999999999997,27.766666666666662,30.08571428571429,1,3.0,5.0,10.363,12.155000000000001,0
2024-12-29,43.2,28.0,34.5,0.26,0.0,1.819,0.26,1.5430000000000004,1.9889999999999999,30.999999999999996,29.77142857142857,1,3.0,6.0,10.749,13.864,0
2024-12-30,28.8,9.8,20.5,0.173,0.0,1.213,0.173,0.9760000000000002,2.15,28.966666666666658,28.185714285714287,0,2.0,5.0,6.808000000000001,14.994000000000002,0
2024-12-31,24.1,5.8,12.5,0.0,0.0,0.0,0.0,0.4330000000000002,2.122,22.499999999999996,25.599999999999998,0,1.0,4.0,3.032000000000001,14.801000000000002,1
2025-01-01,33.1,5.8,21.0,0.13,0.0,0.909,0.13,0.3030000000000002,2.0509999999999997,17.999999999999996,24.542857142857144,1,1.0,5.0,2.1220000000000008,14.304000000000002,0
2025-01-02,41.6,28.1,32.8,0.248,0.008,1.681,0.248,0.3780000000000002,2.094,22.099999999999994,25.685714285714283,1,2.0,5.0,2.5900000000000007,14.552000000000001,0
2025-01-03,46.1,27.6,34.4,0.0,0.0,0.0,0.0,0.3780000000000002,1.3539999999999999,29.399999999999995,26.8,1,3.0,5.0,2.5900000000000007,9.398000000000001,1
2025-01-04,32.1,14.0,25.5,0.531,0.0,3.72,0.531,0.7790000000000002,1.3419999999999996,30.899999999999995,25.885714285714283,1,3.0,5.0,5.401000000000002,9.342000000000002,0
2025-01-05,29.3,13.5,21.6,0.012,0.0,0.083,0.012,0.5430000000000003,1.0939999999999996,27.16666666666666,24.04285714285714,0,2.0,4.0,3.8030000000000017,7.6060000000000025,0
2025-01-06,31.6,19.9,25.3,0.039,0.008,0.22,0.039,0.5820000000000003,0.9599999999999997,24.13333333333333,24.72857142857143,0,1.0,4.0,4.0230000000000015,6.613000000000002,0
2025-01-07,26.0,8.2,18.7,0.0,0.0,0.0,0.0,0.051000000000000226,0.9599999999999997,21.866666666666664,25.614285714285717,0,0.0,4.0,0.3030000000000013,6.613000000000002,1
2025-01-08,31.7,6.0,16.8,0.0,0.0,0.0,0.0,0.03900000000000023,0.8299999999999998,20.266666666666662,25.014285714285716,0,0.0,3.0,0.2200000000000013,5.704000000000002,2
2025-01-09,26.7,12.9,18.5,0.0,0.0,0.0,0.0,0.0,0.5819999999999999,17.999999999999996,22.97142857142857,0,0.0,2.0,0.0,4.023000000000002,3
2025-01-10,34.4,10.2,21.9,0.035,0.0,0.248,0.035,0.035000000000000225,0.6169999999999998,19.066666666666663,21.185714285714283,1,1.0,2.0,0.24800000000000133,4.271000000000003,0
2025-01-11,27.7,9.4,21.4,0.319,0.0,2.232,0.319,0.3540000000000002,0.4049999999999997,20.599999999999994,20.599999999999998,0,1.0,1.0,2.4800000000000013,2.783000000000002,0
2025-01-12,23.8,9.5,16.1,0.004,0.0,0.028,0.004,0.35800000000000026,0.3969999999999997,19.799999999999997,19.814285714285713,0,1.0,1.0,2.5080000000000013,2.728000000000002,1
2025-01-13,22.2,3.6,11.9,0.0,0.0,0.0,0.0,0.3230000000000003,0.3579999999999997,16.46666666666666,17.9,0,0.0,1.0,2.2600000000000016,2.5080000000000022,2
2025-01-14,27.7,4.0,13.8,0.0,0.0,0.0,0.0,0.004000000000000222,0.3579999999999997,13.93333333333333,17.2,0,0.0,1.0,0.028000000000001333,2.5080000000000022,3
2025-01-15,35.9,9.3,21.7,0.0,0.0,0.0,0.0,0.0,0.3579999999999997,15.799999999999995,17.900000000000002,1,1.0,2.0,0.0,2.5080000000000022,4
2025-01-16,43.5,17.3,27.9,0.0,0.0,0.0,0.0,0.0,0.3579999999999997,21.13333333333333,19.24285714285714,1,2.0,3.0,0.0,2.5080000000000022,5
2025-01-17,33.6,16.4,23.0,0.051,0.004,0.331,0.051,0.05100000000000022,0.37399999999999967,24.199999999999992,19.400000000000002,1,3.0,3.0,0.33100000000000135,2.591000000000002,0
2025-01-18,18.7,0.5,11.9,0.173,0.0,1.213,0.173,0.2240000000000002,0.22799999999999965,20.933333333333326,18.042857142857144,0,2.0,3.0,1.5440000000000014,1.5720000000000018,0
2025-01-19,20.1,2.8,10.6,0.02,0.0,0.138,0.02,0.2440000000000002,0.24399999999999963,15.166666666666663,17.257142857142856,0,1.0,3.0,1.6820000000000013,1.6820000000000017,0
2025-01-20,12.7,-7.8,3.5,0.008,0.0,0.055,0.008,0.2010000000000002,0.25199999999999967,8.666666666666663,16.057142857142857,0,0.0,3.0,1.4060000000000015,1.7370000000000019,1
2025-01-21,32.4,-4.3,13.9,0.0,0.0,0.0,0.0,0.028000000000000223,0.25199999999999967,9.333333333333329,16.071428571428573,1,1.0,4.0,0.19300000000000134,1.7370000000000019,2
2025-01-22,22.4,3.5,13.2,0.0,0.0,0.0,0.0,0.008000000000000222,0.25199999999999967,10.199999999999994,14.857142857142858,0,1.0,3.0,0.05500000000000133,1.7370000000000019,3
2025-01-23,26.6,5.8,13.7,0.0,0.0,0.0,0.0,0.0,0.25199999999999967,13.599999999999994,12.828571428571427,0,1.0,2.0,0.0,1.7370000000000019,4
2025-01-24,35.2,10.7,22.9,0.035,0.0,0.248,0.035,0.035000000000000225,0.23599999999999965,16.599999999999994,12.814285714285713,1,1.0,2.0,0.24800000000000133,1.654000000000002,0
2025-01-25,23.9,12.5,19.5,0.327,0.0,2.287,0.327,0.3620000000000002,0.3899999999999997,18.699999999999992,13.899999999999997,0,1.0,2.0,2.535000000000001,2.7280000000000015,0
2025-01-26,28.7,7.6,16.6,0.028,0.0,0.193,0.028,0.3900000000000003,0.3979999999999997,19.66666666666666,14.757142857142856,0,1.0,2.0,2.728000000000001,2.7830000000000017,0
2025-01-27,35.7,9.7,19.3,0.0,0.0,0.0,0.0,0.3550000000000003,0.3899999999999997,18.466666666666665,17.014285714285712,1,1.0,3.0,2.4800000000000013,2.7280000000000015,1
2025-01-28,35.2,9.3,19.4,0.0,0.0,0.0,0.0,0.028000000000000223,0.3899999999999997,18.433333333333326,17.8,1,2.0,3.0,0.19300000000000134,2.7280000000000015,2
2025-01-29,38.9,14.1,23.2,0.0,0.0,0.0,0.0,0.0,0.3899999999999997,20.63333333333333,19.228571428571428,1,3.0,4.0,0.0,2.7280000000000015,3
2025-01-30,38.6,11.5,21.8,0.0,0.0,0.0,0.0,0.0,0.3899999999999997,21.466666666666658,20.385714285714283,1,3.0,5.0,0.0,2.7280000000000015,4
2025-01-31,44.1,14.6,28.0,0.031,0.0,0.22,0.031,0.031000000000000222,0.3859999999999997,24.33333333333333,21.11428571428571,1,3.0,5.0,0.22000000000000133,2.7000000000000015,0
2025-02-01,34.7,29.6,32.0,0.441,0.0,3.114,0.441,0.4720000000000002,0.49999999999999967,27.266666666666662,22.900000000000002,1,3.0,6.0,3.3340000000000014,3.5270000000000015,0
2025-02-02,41.1,33.8,37.5,0.02,0.0,0.138,0.02,0.49200000000000027,0.49199999999999966,32.49999999999999,25.885714285714283,0,2.0,6.0,3.4720000000000013,3.4720000000000013,0
2025-02-03,49.2,32.9,39.3,0.0,0.0,0.0,0.0,0.4610000000000003,0.49199999999999966,36.26666666666666,28.74285714285714,0,1.0,5.0,3.252000000000001,3.4720000000000013,1
2025-02-04,49.7,34.8,40.5,0.008,0.004,0.028,0.008,0.028000000000000223,0.49999999999999967,39.099999999999994,31.75714285714286,0,0.0,4.0,0.16600000000000134,3.5000000000000013,2
2025-02-05,43.2,25.4,35.2,0.067,0.004,0.441,0.067,0.07500000000000023,0.5669999999999996,38.33333333333333,33.471428571428575,1,1.0,4.0,0.4690000000000013,3.9410000000000016,0
2025-02-06,42.6,22.5,31.9,0.0,0.0,0.0,0.0,0.07500000000000023,0.5669999999999996,35.86666666666667,34.91428571428572,1,2.0,4.0,0.46900000000000136,3.9410000000000016,1
2025-02-07,38.6,20.0,31.3,0.768,0.016,5.264,0.768,0.8350000000000002,1.3039999999999996,32.8,35.385714285714286,1,3.0,4.0,5.705000000000002,8.985000000000003,0
2025-02-08,23.4,14.0,18.8,0.087,0.0,0.606,0.087,0.8550000000000002,0.9499999999999996,27.33333333333333,33.5,0,2.0,3.0,5.870000000000002,6.477000000000002,0
2025-02-09,30.9,8.8,16.6,0.0,0.0,0.0,0.0,0.8550000000000002,0.9299999999999996,22.23333333333333,30.514285714285712,0,1.0,3.0,5.870000000000002,6.339000000000002,1
2025-02-10,31.5,7.2,17.0,0.0,0.0,0.0,0.0,0.08700000000000022,0.9299999999999996,17.466666666666665,27.32857142857143,0,0.0,3.0,0.6060000000000018,6.339000000000002,2
2025-02-11,22.8,-1.8,12.0,0.055,0.004,0.358,0.055,0.05500000000000022,0.9769999999999996,15.199999999999996,23.25714285714286,0,0.0,3.0,0.35800000000000176,6.669000000000002,0
2025-02-12,15.5,-5.6,3.2,0.0,0.0,0.0,0.0,0.05500000000000022,0.9099999999999997,10.733333333333329,18.685714285714287,0,0.0,2.0,0.35800000000000176,6.2280000000000015,1
2025-02-13,27.5,3.1,16.7,0.709,0.0,4.961,0.709,0.7640000000000002,1.6189999999999998,10.633333333333328,16.514285714285712,0,0.0,1.0,5.319000000000002,11.189000000000002,0
2025-02-14,37.2,26.7,30.8,0.421,0.008,2.894,0.421,1.1300000000000001,1.2719999999999996,16.899999999999995,16.442857142857143,1,1.0,1.0,7.855000000000002,8.819000000000003,0
2025-02-15,26.0,12.6,21.5,0.228,0.004,1.571,0.228,1.358,1.4129999999999996,22.999999999999996,16.82857142857143,0,1.0,1.0,9.426000000000002,9.784000000000002,0
2025-02-16,32.8,16.3,26.3,0.224,0.0,1.571,0.224,0.8730000000000002,1.6369999999999996,26.2,18.214285714285715,1,2.0,2.0,6.036000000000001,11.355000000000002,0
2025-02-17,35.3,20.6,27.4,0.098,0.0,0.689,0.098,0.5500000000000003,1.7349999999999997,25.066666666666663,19.699999999999996,1,2.0,3.0,3.8310000000000017,12.044000000000002,0
2025-02-18,30.0,16.1,22.8,0.035,0.004,0.22,0.035,0.35700000000000026,1.7149999999999999,25.499999999999996,21.24285714285714,0,2.0,3.0,2.4800000000000013,11.906,0
2025-02-19,36.8,15.9,24.9,0.016,0.004,0.083,0.016,0.14900000000000024,1.7309999999999997,25.033333333333328,24.342857142857145,1,2.0,4.0,0.9920000000000018,11.989,0
2025-02-20,31.3,24.5,27.4,0.228,0.004,1.571,0.228,0.27900000000000025,1.2499999999999996,25.033333333333328,25.87142857142857,0,1.0,4.0,1.8740000000000019,8.599,0
2025-02-21,36.2,15.6,24.6,0.0,0.0,0.0,0.0,0.24400000000000022,0.8289999999999996,25.63333333333333,24.985714285714288,1,2.0,4.0,1.6540000000000017,5.705000000000001,1
2025-02-22,41.9,13.4,25.2,0.0,0.0,0.0,0.0,0.2280000000000002,0.6009999999999996,25.73333333333333,25.514285714285712,1,2.0,5.0,1.5710000000000017,4.134000000000001,2
2025-02-23,45.8,21.0,32.9,0.0,0.0,0.0,0.0,0.0,0.37699999999999967,27.566666666666663,26.457142857142856,1,3.0,5.0,0.0,2.5630000000000006,3
2025-02-24,50.4,31.8,39.6,0.0,0.0,0.0,0.0,0.0,0.2789999999999997,32.56666666666666,28.2,1,3.0,5.0,0.0,1.8740000000000008,4
2025-02-25,42.5,19.5,33.4,0.004,0.0,0.028,0.004,0.004000000000000222,0.24799999999999967,35.3,29.714285714285715,1,3.0,6.0,0.028000000000001777,1.6820000000000008,5
2025-02-26,35.5,17.0,24.3,0.0,0.0,0.0,0.0,0.004000000000000222,0.23199999999999965,32.43333333333333,29.62857142857143,1,3.0,6.0,0.028000000000001777,1.5990000000000009,6
2025-02-27,47.5,16.1,30.1,0.0,0.0,0.0,0.0,0.004000000000000222,0.003999999999999667,29.266666666666662,30.014285714285712,1,3.0,7.0,0.028000000000001777,0.02800000000000089,7
2025-02-28,51.0,23.7,35.9,0.0,0.0,0.0,0.0,0.0,0.003999999999999667,30.099999999999994,31.628571428571426,1,3.0,7.0,0.0,0.02800000000000089,8
2025-03-01,53.4,24.1,37.3,0.0,0.0,0.0,0.0,0.0,0.003999999999999667,34.43333333333333,33.357142857142854,1,3.0,7.0,0.0,0.02800000000000089,9
2025-03-02,49.0,28.9,38.0,0.028,0.0,0.193,0.028,0.028000000000000223,0.03199999999999967,37.06666666666666,34.08571428571428,1,3.0,7.0,0.19300000000000178,0.2210000000000009,0
2025-03-03,33.4,21.5,27.6,0.142,0.0,0.992,0.142,0.1700000000000002,0.17399999999999965,34.3,32.371428571428574,1,3.0,7.0,1.1850000000000018,1.213000000000001,0
2025-03-04,37.7,21.6,29.5,0.142,0.008,0.937,0.142,0.31200000000000017,0.3119999999999996,31.7,31.814285714285713,1,3.0,7.0,2.1220000000000017,2.1220000000000008,0
2025-03-05,40.9,22.1,29.7,0.394,0.0,2.756,0.394,0.6780000000000002,0.7059999999999996,28.933333333333334,32.58571428571428,1,3.0,7.0,4.685000000000002,4.878,0
2025-03-06,34.3,23.3,30.8,1.346,0.0,9.425,1.346,1.8820000000000003,2.0519999999999996,30.0,32.68571428571428,1,3.0,7.0,13.118000000000002,14.303,0
2025-03-07,29.2,20.9,25.3,0.114,0.004,0.772,0.114,1.8540000000000003,2.1659999999999995,28.599999999999998,31.17142857142857,0,2.0,6.0,12.953000000000003,15.075000000000001,0
2025-03-08,40.2,17.0,26.0,0.0,0.0,0.0,0.0,1.4600000000000004,2.1659999999999995,27.366666666666664,29.557142857142857,1,2.0,6.0,10.197000000000003,15.075000000000001,1
2025-03-09,49.8,18.8,31.9,0.0,0.0,0.0,0.0,0.11400000000000023,2.1379999999999995,27.73333333333333,28.685714285714287,1,2.0,6.0,0.7720000000000018,14.882000000000001,2
2025-03-10,48.1,23.6,34.2,0.0,0.0,0.0,0.0,0.0,1.9959999999999998,30.7,29.62857142857143,1,3.0,6.0,0.0,13.89,3
2025-03-11,46.3,21.5,33.3,0.0,0.0,0.0,0.0,0.0,1.8539999999999996,33.13333333333333,30.17142857142857,1,3.0,6.0,0.0,12.953000000000001,4
2025-03-12,43.1,20.9,32.5,0.0,0.0,0.0,0.0,0.0,1.4599999999999997,33.33333333333333,30.571428571428573,1,3.0,6.0,0.0,10.197000000000001,5
2025-03-13,40.7,26.5,33.0,0.374,0.0,2.618,0.374,0.3740000000000002,0.48799999999999955,32.93333333333333,30.885714285714283,1,3.0,6.0,2.6180000000000017,3.3899999999999997,0
2025-03-14,30.6,19.5,24.8,0.142,0.004,0.965,0.142,0.5160000000000002,0.5159999999999996,30.099999999999994,30.814285714285713,0,2.0,6.0,3.5830000000000015,3.5829999999999993,0
2025-03-15,29.5,16.6,23.0,0.272,0.0,1.902,0.272,0.7880000000000003,0.7879999999999996,26.933333333333326,30.385714285714283,0,1.0,5.0,5.485000000000001,5.484999999999999,0
2025-03-16,42.5,14.9,29.6,0.0,0.0,0.0,0.0,0.41400000000000026,0.7879999999999996,25.799999999999997,30.057142857142853,1,1.0,5.0,2.8670000000000018,5.484999999999999,1
2025-03-17,45.6,30.0,36.6,0.004,0.0,0.028,0.004,0.27600000000000025,0.7919999999999996,29.73333333333333,30.400000000000002,1,2.0,5.0,1.930000000000002,5.512999999999999,2
2025-03-18,32.5,16.2,24.4,0.591,0.0,4.134,0.591,0.5950000000000002,1.3829999999999996,30.2,29.128571428571426,1,3.0,5.0,4.162000000000003,9.646999999999998,0
2025-03-19,33.0,8.9,21.2,0.0,0.0,0.0,0.0,0.5950000000000002,1.3829999999999996,27.39999999999999,27.514285714285712,1,3.0,5.0,4.162000000000003,9.646999999999998,1
2025-03-20,38.7,17.0,26.0,0.0,0.0,0.0,0.0,0.5910000000000002,1.0089999999999995,23.86666666666666,26.514285714285716,1,3.0,5.0,4.134000000000003,7.029,2
2025-03-21,40.4,18.2,29.3,0.079,0.0,0.551,0.079,0.07900000000000022,0.9459999999999995,25.499999999999996,27.157142857142855,1,3.0,6.0,0.5510000000000027,6.615,0
2025-03-22,41.3,27.9,34.1,0.201,0.004,1.378,0.201,0.28000000000000025,0.8749999999999996,29.799999999999994,28.74285714285714,1,3.0,7.0,1.9290000000000025,6.090999999999999,0
2025-03-23,45.8,24.7,34.1,0.0,0.0,0.0,0.0,0.28000000000000025,0.8749999999999996,32.49999999999999,29.38571428571429,1,3.0,7.0,1.9290000000000027,6.090999999999999,1
2025-03-24,51.7,31.1,39.9,0.0,0.0,0.0,0.0,0.20100000000000023,0.8709999999999996,36.03333333333333,29.857142857142858,1,3.0,7.0,1.3780000000000028,6.063000000000001,2
2025-03-25,54.9,32.8,42.4,0.0,0.0,0.0,0.0,0.0,0.2799999999999996,38.8,32.42857142857143,0,2.0,6.0,0.0,1.9289999999999998,3
2025-03-26,60.6,36.1,46.1,0.0,0.0,0.0,0.0,0.0,0.2799999999999996,42.79999999999999,35.98571428571428,0,1.0,5.0,0.0,1.9289999999999998,4
2025-03-27,58.6,34.5,45.6,0.0,0.0,0.0,0.0,0.0,0.2799999999999996,44.69999999999999,38.785714285714285,0,0.0,4.0,0.0,1.9289999999999998,5
2025-03-28,49.4,31.4,39.5,0.157,0.016,0.992,0.157,0.15700000000000022,0.35799999999999954,43.73333333333333,40.24285714285714,1,1.0,4.0,0.9920000000000027,2.3699999999999997,0
2025-03-29,42.9,30.0,34.8,0.287,0.004,1.984,0.287,0.4440000000000002,0.44399999999999956,39.96666666666666,40.34285714285714,1,2.0,4.0,2.9760000000000026,2.976,0
2025-03-30,42.2,23.5,32.5,0.071,0.004,0.496,0.071,0.5150000000000002,0.5149999999999996,35.599999999999994,40.114285714285714,1,3.0,4.0,3.4720000000000026,3.472,0
2025-03-31,44.7,27.3,35.0,0.654,0.004,4.547,0.654,1.0120000000000002,1.1689999999999996,34.099999999999994,39.41428571428572,1,3.0,4.0,7.027000000000003,8.019,0
2025-04-01,28.6,12.6,24.1,0.268,0.0,1.874,0.268,0.9930000000000003,1.4369999999999996,30.53333333333333,36.800000000000004,0,2.0,4.0,6.917000000000002,9.892999999999999,0
2025-04-02,35.1,11.8,21.4,0.157,0.0,1.102,0.157,1.0790000000000004,1.5939999999999996,26.83333333333333,33.271428571428565,1,2.0,5.0,7.5230000000000015,10.995,0
2025-04-03,35.7,14.7,24.2,0.106,0.0,0.744,0.106,0.5310000000000004,1.6999999999999995,23.23333333333333,30.214285714285715,1,2.0,6.0,3.720000000000003,11.738999999999999,0
2025-04-04,36.0,15.1,25.5,0.016,0.0,0.11,0.016,0.27900000000000036,1.5589999999999995,23.699999999999992,28.214285714285715,1,3.0,6.0,1.9560000000000028,10.857000000000001,0
2025-04-05,39.8,16.6,27.3,0.0,0.0,0.0,0.0,0.12200000000000033,1.2719999999999996,25.66666666666666,27.142857142857142,1,3.0,6.0,0.8540000000000026,8.873000000000001,1
2025-04-06,47.2,20.0,32.7,0.0,0.0,0.0,0.0,0.016000000000000333,1.2009999999999996,28.499999999999996,27.171428571428574,1,3.0,6.0,0.11000000000000267,8.377,2
2025-04-07,53.6,26.0,39.2,0.0,0.0,0.0,0.0,0.0,0.5469999999999997,33.06666666666666,27.771428571428572,1,3.0,6.0,0.0,3.829999999999999,3
2025-04-08,52.1,31.4,41.3,0.0,0.0,0.0,0.0,0.0,0.2789999999999997,37.73333333333333,30.22857142857143,1,3.0,7.0,0.0,1.9559999999999993,4
2025-04-09,54.8,30.4,41.7,0.0,0.0,0.0,0.0,0.0,0.12199999999999966,40.73333333333333,33.128571428571426,1,3.0,7.0,0.0,0.8539999999999991,5
2025-04-10,61.5,33.3,46.4,0.0,0.0,0.0,0.0,0.0,0.015999999999999667,43.133333333333326,36.3,0,2.0,6.0,0.0,0.10999999999999911,6
2025-04-11,63.9,41.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,46.26666666666666,39.9,0,1.0,5.0,0.0,0.0,7
