date,trail_name,final_area,weather_group_id,trail_latitude,trail_longitude,trail_elevation_feet,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum
2026-09-01,Prospect,Deer Valley,WG031,40.63405408516434,-111.49547333835608,7482.8,3,69.5,50.3,59.0,0.0,0.0,0.0
2026-09-01,Pulp Friction,Round Valley,WG057,40.69884233324062,-111.50344523686547,6681.3,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Putty Tat Trail,Jordanelle,WG001,40.59267845848291,-111.40267007297948,6514.0,3,71.7,50.1,60.1,0.0,0.0,0.0
2026-09-01,Quinn's Connect,Round Valley,WG055,40.68185946906874,-111.4726829059293,6720.8,3,72.4,49.7,60.0,0.0,0.0,0.0
2026-09-01,RTS,Jeremy Ranch / Glenwild,WG070,40.71664642216084,-111.55523569599896,6598.1,53,72.5,47.5,60.1,0.028,0.028,0.0
2026-09-01,RTS / BLT,Jeremy Ranch / Glenwild,WG070,40.71544842193981,-111.5580228733734,6768.3,53,72.5,47.5,60.1,0.028,0.028,0.0
2026-09-01,Rademan Ridge,Round Valley,WG057,40.69522706920315,-111.49835765815162,6895.6,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Ramble On,Round Valley,WG067,40.70159467934347,-111.48028465593316,6781.5,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Rambler,Round Valley,WG057,40.69772226627651,-111.49065578495473,6809.2,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Rambler DT,Round Valley,WG056,40.699080350519786,-111.50674680507665,6485.7,3,73.7,50.0,61.8,0.0,0.0,0.0
2026-09-01,Red Bull,Park City / PCMR,WG035,40.63958635838598,-111.51326842477698,7769.0,3,68.5,49.6,58.9,0.0,0.0,0.0
2026-09-01,Regulator Trail,Deer Valley,WG033,40.62910164594688,-111.48142418804063,8033.8,3,64.8,46.8,55.4,0.0,0.0,0.0
2026-09-01,Richochet,Park City / PCMR,WG062,40.68638148266805,-111.57139393545772,7468.3,3,68.5,49.8,60.0,0.0,0.0,0.0
2026-09-01,Rinse Cycle Trail,Deer Valley,WG028,40.62990230274806,-111.45944053119273,7191.1,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Ripple Trail,Deer Valley,WG029,40.63554405253732,-111.47490110184252,7588.0,3,68.5,49.3,58.0,0.0,0.0,0.0
2026-09-01,Riverview West Trail,Jordanelle,WG001,40.58565113588149,-111.41386481977428,6730.6,3,71.7,50.1,60.1,0.0,0.0,0.0
2026-09-01,Road to WOS,Summit Park,WG082,40.73344363030311,-111.61407104321202,7712.2,3,69.2,46.6,58.3,0.0,0.0,0.0
2026-09-01,Rob's Trail,Pinebrook,WG063,40.69704664952428,-111.5702364046946,7584.0,3,67.5,48.7,58.9,0.0,0.0,0.0
2026-09-01,RocMon,Round Valley,WG055,40.68788668982749,-111.4548390225179,6677.5,3,72.4,49.7,60.0,0.0,0.0,0.0
2026-09-01,Rock Chuck Trail,Park City / PCMR,WG008,40.58874474594925,-111.56839301918852,9680.6,3,54.5,40.0,47.2,0.0,0.0,0.0
2026-09-01,Rogue Rider Trail,Park City / PCMR,WG020,40.60699361060532,-111.56187339427328,9423.9,3,58.3,42.3,50.3,0.0,0.0,0.0
2026-09-01,Rosebud,Park City / PCMR,WG036,40.63966083548988,-111.52257618003053,8390.4,3,64.0,46.1,54.7,0.0,0.0,0.0
2026-09-01,Rosebud's Heaven,Park City / PCMR,WG060,40.69195554103422,-111.5659528759652,7326.9,3,70.7,48.1,60.1,0.0,0.0,0.0
2026-09-01,Rossi Hill Trail,Deer Valley,WG031,40.63808222920599,-111.4919292526201,7341.8,3,69.5,50.3,59.0,0.0,0.0,0.0
2026-09-01,Round Valley Connect,Round Valley,WG067,40.70875221615484,-111.50427592382064,6606.7,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Round Valley Connector,Round Valley,WG067,40.709506874143365,-111.48774034228174,6611.3,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Round Valley Express,Round Valley,WG057,40.69308554123404,-111.4897696424948,6812.1,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Rusty Shovel,Round Valley,WG057,40.69776625143012,-111.4804885556652,6868.8,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Rusty Spur,Round Valley,WG065,40.70159189598121,-111.4765958017646,6731.2,3,72.6,49.4,60.3,0.0,0.0,0.0
2026-09-01,SOS,Park City / PCMR,WG046,40.666448184385416,-111.48116864087982,6803.8,3,72.2,50.3,61.0,0.0,0.0,0.0
2026-09-01,SQ Connector Trail,Round Valley,WG055,40.68949659271035,-111.47067515084642,6728.8,3,72.4,49.7,60.0,0.0,0.0,0.0
2026-09-01,Sam's Trail,Deer Valley,WG012,40.61912724197413,-111.50964994268364,8145.3,3,64.0,45.7,54.1,0.0,0.0,0.0
2026-09-01,Saved By The Bell,Round Valley,WG067,40.71689792497153,-111.49958806368429,6568.5,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Scott's Bypass,Park City / PCMR,WG021,40.612047856355446,-111.55918064050742,9658.7,3,54.5,40.1,47.3,0.0,0.0,0.0
2026-09-01,Secret of My Success Trail,Deer Valley,WG033,40.62597453280468,-111.48566192002252,8293.6,3,64.8,46.8,55.4,0.0,0.0,0.0
2026-09-01,Seldom Seen,Park City / PCMR,WG034,40.64892938917546,-111.51571616491609,7435.6,3,69.9,50.9,60.2,0.0,0.0,0.0
2026-09-01,Seventy 101,Round Valley,WG057,40.68968411592925,-111.49103639156762,6974.3,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Shadow Lake,Park City / PCMR,WG020,40.61596037279941,-111.55009628848111,9179.4,3,58.3,42.3,50.3,0.0,0.0,0.0
2026-09-01,Shenanigans,Deer Valley,WG012,40.62034189886961,-111.49849814997506,8237.7,3,64.0,45.7,54.1,0.0,0.0,0.0
2026-09-01,Short Cut,Jeremy Ranch / Glenwild,WG064,40.68025862222409,-111.57883598783349,8081.5,3,65.6,48.6,57.5,0.0,0.0,0.0
2026-09-01,Short Fuse,Park City / PCMR,WG036,40.6346970517688,-111.52339576593836,8439.4,3,64.0,46.1,54.7,0.0,0.0,0.0
2026-09-01,Short Ribs,Summit Park,WG082,40.7348537895427,-111.62048055745409,7705.3,3,69.2,46.6,58.3,0.0,0.0,0.0
2026-09-01,Short Stack,Summit Park,WG082,40.73936874753804,-111.6200542747078,7652.8,3,69.2,46.6,58.3,0.0,0.0,0.0
2026-09-01,Silver Creek Trail,Round Valley,WG074,40.728195917662575,-111.48449884114967,6494.3,51,73.7,49.2,61.4,0.016,0.016,0.0
2026-09-01,Silver Gate,Round Valley,WG073,40.72728013881357,-111.46748664430804,6513.4,3,73.3,50.2,61.1,0.0,0.0,0.0
2026-09-01,Silver Queen,Park City / PCMR,WG037,40.63391819864852,-111.51755091640152,8558.9,3,62.8,44.9,53.5,0.0,0.0,0.0
2026-09-01,Silver Spur,Park City / PCMR,WG049,40.65266965116334,-111.5117818738982,6980.8,3,71.9,49.9,60.7,0.0,0.0,0.0
2026-09-01,Skid Row,Park City / PCMR,WG044,40.66845831872771,-111.47381352761975,6920.8,3,72.4,49.2,59.4,0.0,0.0,0.0
2026-09-01,Skyridge Peak Trail / Milky Way,Jordanelle,WG043,40.65984634182248,-111.4368345884266,7139.2,3,70.2,48.6,58.1,0.0,0.0,0.0
2026-09-01,Sloppy Joe,Round Valley,WG067,40.71599935057343,-111.49742827056478,6658.4,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Snake Pit Trail,Park City / PCMR,WG010,40.58750533085767,-111.57189033610032,9625.4,3,56.5,40.2,48.5,0.0,0.0,0.0
2026-09-01,Snowtop,Deer Valley,WG028,40.64752229561398,-111.4705824068134,7443.3,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Solamere,Deer Valley,WG045,40.65168830951934,-111.47267426337083,7304.0,3,70.9,49.0,59.7,0.0,0.0,0.0
2026-09-01,Solamere Connector,Deer Valley,WG045,40.651338463153365,-111.4797751905619,7331.1,3,70.9,49.0,59.7,0.0,0.0,0.0
2026-09-01,Somewhere Elks,Round Valley,WG055,40.68702802029736,-111.47813858810876,6977.4,3,72.4,49.7,60.0,0.0,0.0,0.0
2026-09-01,South Canyon,Round Valley,WG055,40.697084178294816,-111.45372200426904,6732.0,3,72.4,49.7,60.0,0.0,0.0,0.0
2026-09-01,South Sweeney,Park City / PCMR,WG031,40.64194117786604,-111.49870009761844,7400.1,3,69.5,50.3,59.0,0.0,0.0,0.0
2026-09-01,Spare Change,Summit Park,WG080,40.74164553017363,-111.60031464541484,6827.9,3,74.2,47.7,60.7,0.0,0.0,0.0
2026-09-01,Sparky's Return,Clark Ranch,WG044,40.6617858998794,-111.45698342605078,6783.6,3,72.4,49.2,59.4,0.0,0.0,0.0
2026-09-01,Speedbag,Deer Valley,WG011,40.624406811076895,-111.50919273225593,7987.6,3,65.5,47.6,56.2,0.0,0.0,0.0
2026-09-01,Spin Cycle Trail,Deer Valley,WG028,40.63411801502942,-111.46082430079326,7178.8,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Spiro Trail,Park City / PCMR,WG035,40.64755384631944,-111.52407012433112,7617.4,3,68.5,49.6,58.9,0.0,0.0,0.0
2026-09-01,St. Regis Trail,Deer Valley,WG028,40.639112933407205,-111.47591481144916,7383.3,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Stealth Connector / Pheasant Way,Jeremy Ranch / Glenwild,WG076,40.73167942348123,-111.54708752211994,6361.5,53,73.7,48.7,61.3,0.028,0.028,0.0
2026-09-01,Stealth Trail,Jeremy Ranch / Glenwild,WG077,40.73631275924013,-111.5447596003018,6560.0,53,72.9,48.0,60.6,0.028,0.028,0.0
2026-09-01,Steps,Park City / PCMR,WG037,40.63116043759045,-111.5173271228493,8520.8,3,62.8,44.9,53.5,0.0,0.0,0.0
2026-09-01,Stiff Upper Lip,Park City / PCMR,WG017,40.61611691879028,-111.52987009616064,9025.4,3,58.6,42.6,50.6,0.0,0.0,0.0
2026-09-01,Sunny Slopes Trail,Round Valley,WG057,40.68377753714063,-111.48540217687854,6826.8,3,72.0,49.6,60.5,0.0,0.0,0.0
2026-09-01,Sunset,Deer Valley,WG013,40.61222429898699,-111.48546906629171,8777.5,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Super G,Deer Valley,WG013,40.6078734147108,-111.486644562986,8939.8,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Sven,Jordanelle,WG040,40.66216079919324,-111.41880056586604,6299.4,3,73.8,51.3,61.3,0.0,0.0,0.0
2026-09-01,Sweeney Switchbacks,Park City / PCMR,WG031,40.64428684826398,-111.50263935593632,7442.9,3,69.5,50.3,59.0,0.0,0.0,0.0
2026-09-01,Sweeneys,Park City / PCMR,WG032,40.6416793962084,-111.50380066992643,7712.4,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,T&G,Deer Valley,WG016,40.611941402305575,-111.51506977898008,8673.3,3,60.4,43.3,51.6,0.0,0.0,0.0
2026-09-01,T&G 2,Deer Valley,WG016,40.62089143656375,-111.51568549288604,8599.5,3,60.4,43.3,51.6,0.0,0.0,0.0
2026-09-01,TDS Ontario Bypass,Deer Valley,WG032,40.62591563844938,-111.49801252893096,7889.0,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,TSP Skils Area,Round Valley,WG067,40.70929244417837,-111.50545423904256,6671.9,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Tall Oaks Circle,Pinebrook,WG078,40.73938310561022,-111.57541687830556,6961.5,51,74.4,47.7,60.9,0.016,0.016,0.0
2026-09-01,Tall T Trail,Deer Valley,WG007,40.59029104976929,-111.52734087474852,9033.3,3,59.6,42.5,50.8,0.0,0.0,0.0
2026-09-01,Tar Pits Jump Line,Round Valley,WG067,40.70948336187246,-111.50501444482678,6663.3,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Team Big Bear,Deer Valley,WG013,40.61639926546102,-111.50010669410356,8610.0,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Team Cutthroat Downhill,Jeremy Ranch / Glenwild,WG077,40.74619331694971,-111.55242052130288,6618.0,53,72.9,48.0,60.6,0.028,0.028,0.0
2026-09-01,Thaynes Canyon,Park City / PCMR,WG037,40.62644528922062,-111.539067377105,8520.6,3,62.8,44.9,53.5,0.0,0.0,0.0
2026-09-01,The Avenues,Summit Park,WG090,40.75998198374273,-111.6028265058925,7081.5,3,72.7,46.2,59.2,0.0,0.0,0.0
2026-09-01,The Graduate,Jeremy Ranch / Glenwild,WG085,40.7534431855279,-111.56237742796368,6343.1,51,76.0,49.3,62.5,0.016,0.016,0.0
2026-09-01,The Great Gazoo,Round Valley,WG067,40.70997890100696,-111.50140660314835,6662.9,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,The Lookout,Deer Valley,WG032,40.62921554675458,-111.4942829189022,7693.2,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,The Sheep Trail,Summit Park,WG094,40.75746633469589,-111.667341513995,6217.2,3,76.8,52.2,63.9,0.0,0.0,0.0
2026-09-01,The Up Trail,Summit Park,WG078,40.74822119025095,-111.58934600493023,6821.1,51,74.4,47.7,60.9,0.016,0.016,0.0
2026-09-01,The Upper Avenues,Summit Park,WG090,40.75942210135698,-111.60997791538348,7425.0,3,72.7,46.2,59.2,0.0,0.0,0.0
2026-09-01,Thieves Forest,Deer Valley,WG013,40.61553068086176,-111.48245627012813,8597.7,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Thieves Forrest,Deer Valley,WG014,40.611364491739,-111.4804590615015,9072.7,3,59.6,42.5,50.7,0.0,0.0,0.0
2026-09-01,Three Candles,Park City / PCMR,WG037,40.62931137475258,-111.52248914366156,8843.3,3,62.8,44.9,53.5,0.0,0.0,0.0
2026-09-01,Tidal Wave,Deer Valley,WG013,40.610548014761406,-111.48897388892838,8737.9,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Tideline,Jordanelle,WG025,40.64171272429878,-111.40053564270964,6530.0,3,73.0,50.4,60.4,0.0,0.0,0.0
2026-09-01,Tim Man,Round Valley,WG067,40.70348842863846,-111.50080894755244,6766.9,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Tommys Two Step,Park City / PCMR,WG036,40.629024211109055,-111.51829238121942,8474.2,3,64.0,46.1,54.7,0.0,0.0,0.0
2026-09-01,Tour De Homes,Deer Valley,WG032,40.63205110837411,-111.48826887414292,7813.1,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,Tour De Suds (Upper),Deer Valley,WG013,40.614682713092186,-111.50609195133156,8563.5,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Town,Park City / PCMR,WG030,40.64755940729975,-111.49861999854691,6988.0,3,71.9,49.9,60.6,0.0,0.0,0.0
2026-09-01,Trailside,Round Valley,WG066,40.71864159830864,-111.50336949570412,6480.1,3,73.8,50.0,61.8,0.0,0.0,0.0
2026-09-01,Trailside Connector,Round Valley,WG067,40.71611276967259,-111.5017965665912,6504.2,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Trailside Loop,Round Valley,WG067,40.71199117049012,-111.50483999800892,6609.7,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Trappers Gate,Deer Valley,WG031,40.63197509989361,-111.497026036245,7462.8,3,69.5,50.3,59.0,0.0,0.0,0.0
2026-09-01,Trestle,Park City / PCMR,WG033,40.63650074050743,-111.50791633233914,8071.5,3,64.8,46.8,55.4,0.0,0.0,0.0
2026-09-01,Tricky Pickle Trail,Deer Valley,WG004,40.59197973531048,-111.49789592532872,8532.5,3,60.9,43.8,52.0,0.0,0.0,0.0
2026-09-01,Truckhole,Round Valley,WG067,40.704351116822174,-111.50022157042804,6773.9,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Trump,Deer Valley,WG013,40.60903529522874,-111.4964159868453,8771.6,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Tsunami,Deer Valley,WG013,40.61166268615432,-111.48706860055302,8747.8,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Tug of War Trail,Deer Valley,WG013,40.60218815889535,-111.4963014769127,8962.3,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Tweety Bird Trail,Jordanelle,WG001,40.59084253440856,-111.40816741687898,6568.1,3,71.7,50.1,60.1,0.0,0.0,0.0
2026-09-01,Twist & Shout,Deer Valley,WG012,40.61590669002216,-111.48826576454944,8415.6,3,64.0,45.7,54.1,0.0,0.0,0.0
2026-09-01,Twist and Shout,Deer Valley,WG013,40.61146669404505,-111.486662413967,8799.9,3,60.5,43.4,51.7,0.0,0.0,0.0
2026-09-01,Undertow Trail,Deer Valley,WG029,40.63057046785135,-111.47858549886824,7937.9,3,68.5,49.3,58.0,0.0,0.0,0.0
2026-09-01,Unga Bunga Skills and Pump Tradk,Round Valley,WG067,40.71158064400824,-111.50217787755837,6590.1,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Up Track,Round Valley,WG067,40.71007968280768,-111.50314659118624,6643.1,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Upper Devo Trail,Deer Valley,WG033,40.62826200901757,-111.4850494481263,8097.8,3,64.8,46.8,55.4,0.0,0.0,0.0
2026-09-01,Upper Loose,Park City / PCMR,WG032,40.64060205866311,-111.5081407284332,7678.0,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,Upper Loose Moose,Park City / PCMR,WG032,40.64060459750891,-111.5062344507794,7788.9,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,Upper Sparky Trail,Clark Ranch,WG044,40.6599723509711,-111.45534390616216,6878.4,3,72.4,49.2,59.4,0.0,0.0,0.0
2026-09-01,Village Pipeline Connector,Deer Valley,WG028,40.6391093200599,-111.472490526811,7336.8,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Village Trail,Deer Valley,WG028,40.64077448423082,-111.47113665558776,7315.2,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,Village Trail / Pipeline,Deer Valley,WG028,40.64110752434245,-111.46934147070748,7182.6,3,69.9,50.7,59.4,0.0,0.0,0.0
2026-09-01,WOW (Wasatch Over Wasatch) Trail,Deer Valley,WG003,40.585198990338895,-111.50729227137398,8248.2,3,64.4,44.5,53.6,0.0,0.0,0.0
2026-09-01,Wada Way,Jordanelle,WG040,40.65139897157171,-111.41292348157292,6267.2,3,73.8,51.3,61.3,0.0,0.0,0.0
2026-09-01,Wasatch,Round Valley,WG074,40.742724215036304,-111.49568804225927,6475.9,51,73.7,49.2,61.4,0.016,0.016,0.0
2026-09-01,Wasatch Crest Connect,Park City / PCMR,WG020,40.616974136223725,-111.55736099806312,9245.9,3,58.3,42.3,50.3,0.0,0.0,0.0
2026-09-01,Wasatch Wiggle Trail,Park City / PCMR,WG010,40.58570056880523,-111.57390345809982,9702.8,3,56.5,40.2,48.5,0.0,0.0,0.0
2026-09-01,We'll Go From There,Jordanelle,WG027,40.633559740125165,-111.4528915193202,6692.5,3,72.2,49.0,59.6,0.0,0.0,0.0
2026-09-01,Winchester Trail,Jeremy Ranch / Glenwild,WG069,40.71094932830698,-111.54449441430567,6453.0,3,73.6,48.6,61.6,0.0,0.0,0.0
2026-09-01,Woodside Gulch,Deer Valley,WG032,40.63428272582461,-111.50200856347875,7635.5,3,68.1,49.0,57.7,0.0,0.0,0.0
2026-09-01,Wowza Downhill Trail,Deer Valley,WG006,40.58677474689952,-111.51626735679228,8564.8,3,61.3,44.2,52.4,0.0,0.0,0.0
2026-09-01,Wowza Trail,Deer Valley,WG006,40.58754867198866,-111.51557993987645,8552.8,3,61.3,44.2,52.4,0.0,0.0,0.0
2026-09-01,Yabba Dabba Doo,Round Valley,WG067,40.71031601545331,-111.5039304608668,6636.2,3,73.2,49.4,61.2,0.0,0.0,0.0
2026-09-01,Yeti's,Pinebrook,WG072,40.70910944007779,-111.57083697014414,7539.3,3,69.2,46.5,58.2,0.0,0.0,0.0
2026-09-01,You Get It,Jordanelle,WG027,40.63417280890808,-111.45447628262694,6774.5,3,72.2,49.0,59.6,0.0,0.0,0.0
2026-09-02,24-7,Jeremy Ranch / Glenwild,WG086,40.7580938928905,-111.55747502780672,6689.5,2,74.3,50.9,62.8,0.0,0.0,0.0
2026-09-02,4:20,Deer Valley,WG032,40.63850725810498,-111.5016215026881,7810.7,2,69.2,51.6,60.0,0.0,0.0,0.0
2026-09-02,9K Trail,Park City / PCMR,WG017,40.61454424262402,-111.5340694590712,9222.8,2,60.2,46.2,52.3,0.0,0.0,0.0
2026-09-02,A Toll New World,Summit Park,WG078,40.74525880222984,-111.59660432287036,6843.1,2,74.6,54.0,64.2,0.0,0.0,0.0
2026-09-02,Abilene Way,Jeremy Ranch / Glenwild,WG068,40.705162592888,-111.52848253655898,6454.0,2,75.7,50.4,64.1,0.0,0.0,0.0
2026-09-02,Agitator Trail,Deer Valley,WG028,40.62594479567907,-111.46053082324435,7171.6,2,70.9,53.3,61.7,0.0,0.0,0.0
2026-09-02,Alexander Creek Trail,Summit Park,WG093,40.75856130522611,-111.67962308025976,5873.5,0,77.6,61.9,68.4,0.0,0.0,0.0
2026-09-02,Alta-Brighton Trail,Park City / PCMR,WG009,40.59874189108338,-111.5904390735144,9081.0,3,60.1,45.3,51.7,0.0,0.0,0.0
2026-09-02,Ambush,Jeremy Ranch / Glenwild,WG063,40.694225906082366,-111.58181443950004,7757.7,2,69.4,53.4,60.6,0.0,0.0,0.0
2026-09-02,Amenti,Round Valley,WG067,40.71749758221375,-111.50096260266577,6526.6,2,75.1,51.6,63.9,0.0,0.0,0.0
2026-09-02,An Unexpected Journey Trail,Jordanelle,WG001,40.584095263003086,-111.41492155800285,6731.9,2,74.3,54.5,63.8,0.0,0.0,0.0
2026-09-02,Ancient Forest Loop,Round Valley,WG074,40.7314260153664,-111.49224006112888,6485.8,2,76.1,51.7,63.8,0.0,0.0,0.0
2026-09-02,Ant Farm,Jeremy Ranch / Glenwild,WG077,40.74632495230274,-111.55092174051572,6629.0,2,74.5,51.1,63.0,0.0,0.0,0.0
2026-09-02,Apex,Park City / PCMR,WG038,40.62520958876211,-111.53395003281469,9146.4,2,60.5,46.5,52.6,0.0,0.0,0.0
2026-09-02,April Mountain Trail,Deer Valley,WG047,40.650711302598815,-111.4870593388075,7472.0,2,72.0,53.0,62.6,0.0,0.0,0.0
2026-09-02,Armstrong,Park City / PCMR,WG051,40.65248508262897,-111.52994268919429,7566.3,2,70.0,53.6,61.2,0.0,0.0,0.0
2026-09-02,Ashley Avenue,Round Valley,WG057,40.68155854272997,-111.50389122653404,6794.6,2,72.8,51.9,62.9,0.0,0.0,0.0
2026-09-02,Aspen Slalom,Deer Valley,WG013,40.61311265842392,-111.48457791355952,8816.9,3,62.7,46.1,53.9,0.0,0.0,0.0
2026-09-02,BLT,Jeremy Ranch / Glenwild,WG070,40.71492142685356,-111.56084442077211,6927.9,2,74.0,50.6,62.5,0.0,0.0,0.0
2026-09-02,BYOB,Pinebrook,WG070,40.718283985000745,-111.55661288864135,6639.8,2,74.0,50.6,62.5,0.0,0.0,0.0
2026-09-02,Backslide,Round Valley,WG057,40.686236769495366,-111.49111386346571,6972.4,2,72.8,51.9,62.9,0.0,0.0,0.0
2026-09-02,Bad Apple,Jeremy Ranch / Glenwild,WG076,40.74937514368386,-111.56017979748744,6367.9,2,75.2,51.8,63.7,0.0,0.0,0.0
2026-09-02,Bamm Bamm,Round Valley,WG067,40.71001316656963,-111.50256230173504,6667.3,2,75.1,51.6,63.9,0.0,0.0,0.0
2026-09-02,Barrel Roll,Round Valley,WG058,40.69153134198254,-111.48458530535574,7017.0,2,72.2,51.3,62.3,0.0,0.0,0.0
2026-09-02,Beep Beep Trail,Jordanelle,WG001,40.59039066618902,-111.4033797731244,6670.3,2,74.3,54.5,63.8,0.0,0.0,0.0
2026-09-02,Big Dipper,Jordanelle,WG042,40.66018548005414,-111.43175307695702,6961.2,2,74.1,52.8,62.5,0.0,0.0,0.0
2026-09-02,Big Easy,Round Valley,WG057,40.696128326880846,-111.48285293654745,6776.5,2,72.8,51.9,62.9,0.0,0.0,0.0
2026-09-02,Black Forest,Deer Valley,WG016,40.61940428916709,-111.52036519166067,8929.3,3,62.6,46.0,53.8,0.0,0.0,0.0
2026-09-02,Blackhawk Trail,Jeremy Ranch / Glenwild,WG075,40.73111252615939,-111.53542276920604,6536.5,2,74.4,51.0,62.9,0.0,0.0,0.0
2026-09-02,Blazing Saddle,Park City / PCMR,WG020,40.61652898868821,-111.55635878361066,9384.9,2,59.9,45.9,52.0,0.0,0.0,0.0
2026-09-02,Bonanza Flat Overlook,Deer Valley,WG017,40.60116766018752,-111.5344182482656,9112.3,2,60.2,46.2,52.3,0.0,0.0,0.0
2026-09-02,Bonanza Loop Trail,Deer Valley,WG016,40.60282163896819,-111.52815381158308,8908.5,3,62.6,46.0,53.8,0.0,0.0,0.0
2026-09-02,Bonanza Trail,Deer Valley,WG046,40.661614248984336,-111.49584605339936,6814.3,2,73.0,54.1,63.7,0.0,0.0,0.0
2026-09-02,Boot Hill,Park City / PCMR,WG046,40.66311538182378,-111.50841776480048,6853.1,2,73.0,54.1,63.7,0.0,0.0,0.0
2026-09-02,Boot Hill Connect,Park City / PCMR,WG046,40.66384832032967,-111.50809692977944,6921.4,2,73.0,54.1,63.7,0.0,0.0,0.0
2026-09-02,Boulder,Deer Valley,WG013,40.61539223980999,-111.50399769475118,8635.0,3,62.7,46.1,53.9,0.0,0.0,0.0
2026-09-02,Boulder / Trump,Deer Valley,WG013,40.610998229404565,-111.50208555144307,8996.4,3,62.7,46.1,53.9,0.0,0.0,0.0
2026-09-02,Bourbon Street,Round Valley,WG067,40.70798253656,-111.48164466049944,6673.3,2,75.1,51.6,63.9,0.0,0.0,0.0
2026-09-02,Bow Hunter,Deer Valley,WG014,40.60108596513679,-111.48484426536052,9020.3,3,61.8,45.2,53.0,0.0,0.0,0.0
2026-09-02,Bow Hunter Extension,Deer Valley,WG005,40.59796119210968,-111.4848069886625,9014.7,3,61.9,45.3,53.1,0.0,0.0,0.0
2026-09-02,Brighton Lakes Trail,Park City / PCMR,WG009,40.59287052758444,-111.58751257009568,9276.0,3,60.1,45.3,51.7,0.0,0.0,0.0
2026-09-02,Bronto Jam,Round Valley,WG067,40.71004954775594,-111.501977414722,6672.8,2,75.1,51.6,63.9,0.0,0.0,0.0
2026-09-02,CMG,Park City / PCMR,WG035,40.645848884326966,-111.51679268892973,7606.5,2,69.6,53.2,60.8,0.0,0.0,0.0
2026-09-02,Cammy's,Round Valley,WG057,40.69072662264133,-111.49673800313964,6953.5,2,72.8,51.9,62.9,0.0,0.0,0.0
2026-09-02,Canyons Downhill,Pinebrook,WG061,40.68430916809496,-111.56849091879047,7666.2,2,69.8,53.7,60.9,0.0,0.0,0.0
2026-09-02,Catherine's Pass Trail,Park City / PCMR,WG010,40.585096359880005,-111.59078643106362,9753.9,3,58.2,43.4,49.8,0.0,0.0,0.0
2026-09-02,Claim Jumper,Park City / PCMR,WG036,40.63958065995946,-111.52518162563226,8147.6,2,65.0,48.5,56.3,0.0,0.0,0.0
2026-09-02,Clayton Peak Trail,Park City / PCMR,WG010,40.58693552999217,-111.57085635011327,9813.5,3,58.2,43.4,49.8,0.0,0.0,0.0
2026-09-02,Cobblestone Loop,Jeremy Ranch / Glenwild,WG084,40.75845647840704,-111.52582619388934,6805.4,2,74.1,52.5,62.9,0.0,0.0,0.0
